"Station","Date","Sdepth","Wtemp","Ph","DO","Spcond","Salinity","Cruise","SECCHI"
"WT5.1",2025-07-09,0.5,30,8.6,10.5,6880,3.8,NA,"0.7"
"WT5.1",2025-07-09,1,29.8,8.5,10.4,7190,3.9,NA,NA
"WT5.1",2025-07-09,2,28.9,8.5,7.4,7910,4.4,NA,NA
"WT5.1",2025-07-09,3,28.9,8.5,7.2,8300,4.7,NA,NA
"WT5.1",2025-07-09,4,28.5,8.3,6.4,9200,5.2,NA,NA
"WT5.1",2025-07-09,5,27.4,7.8,3.4,10600,6,NA,NA
"WT5.1",2025-07-09,6,27,7.7,2.8,12000,7.7,NA,NA
"WT5.1",2025-07-09,7,26.4,7.7,1.6,12700,7.2,NA,NA
"WT5.1",2025-07-09,8,25.4,7.7,0.9,14800,8.6,NA,NA
"WT5.1",2025-07-09,9,24.6,7.7,0.4,16800,9.9,NA,NA
"WT5.1",2025-07-09,10,24.2,7.7,0.1,17500,10.3,NA,NA
"WT5.1",2025-07-09,11,23.7,7.7,0.1,18500,10.9,NA,NA
"WT5.1",2025-07-09,12,23.6,7.9,0.1,19100,11.4,NA,NA
"WT5.1",2025-07-09,13,23.4,7.9,0.2,19600,11.7,NA,NA
"WT5.1",2025-07-09,14,22.9,7.9,0.1,20600,12.3,NA,NA
"WT5.1",2025-07-09,15.2,22.9,7.9,0.1,20800,12.5,NA,NA
"WT6.1",2025-07-08,0.5,30.3,8.6,8.1,9020,5,NA,"1.1"
"WT6.1",2025-07-08,1,30.2,8.6,8,9020,5,NA,NA
"WT6.1",2025-07-08,2,30.2,8.3,6.7,9090,5,NA,NA
"WT6.1",2025-07-08,3,30,8.2,5.8,9100,5,NA,NA
"WT6.1",2025-07-08,4,29.8,8,4.4,9140,5.1,NA,NA
"WT6.1",2025-07-08,5,28.2,7.3,0.4,10100,5.7,NA,NA
"WT6.1",2025-07-08,5.4,25.2,7.1,0.2,12000,6.9,NA,NA
"WT7.1",2025-07-08,0.5,30.5,8.6,8.9,12000,6.8,NA,"0.8"
"WT7.1",2025-07-08,1,30.5,8.6,8.8,12000,6.8,NA,NA
"WT7.1",2025-07-08,2,30.4,8.5,8.6,12000,6.8,NA,NA
"WT7.1",2025-07-08,3,29.5,8.4,6.8,12000,6.8,NA,NA
"WT7.1",2025-07-08,4,28.9,8.1,5.3,12100,6.9,NA,NA
"WT7.1",2025-07-08,5,28,7.9,3.8,12100,6.9,NA,NA
"WT7.1",2025-07-08,6,28.4,7.5,1.8,12300,7,NA,NA
"WT7.1",2025-07-08,7,28.1,7.3,0.6,12500,7.1,NA,NA
"WT7.1",2025-07-08,8,26.7,7.3,0,13300,7.7,NA,NA
"WT7.1",2025-07-08,9,26.7,7.3,0,13300,7.7,NA,NA
"WT7.1",2025-07-08,10,26.7,7.3,0,13300,7.7,NA,NA
"WT7.1",2025-07-08,11,26.4,7.3,0,13500,7.7,NA,NA
"WT7.1",2025-07-08,11.8,26.5,7.3,0,13400,7.7,NA,NA
"WT8.1",2025-07-08,0.5,30.3,8.1,7.7,11500,6.5,NA,"0.9"
"WT8.1",2025-07-08,1,30.3,8.2,9.2,11700,6.6,NA,NA
"WT8.1",2025-07-08,2,30.1,8.1,7.3,12000,6.8,NA,NA
"WT8.1",2025-07-08,3,30,7.9,6.8,12200,6.9,NA,NA
"WT8.1",2025-07-08,4,29.1,7.2,1.3,12600,7.2,NA,NA
"WT8.1",2025-07-08,5,28.6,7.2,0.1,12900,7.4,NA,NA
"WT8.1",2025-07-08,6,28.3,7.2,0.1,13000,7.4,NA,NA
"WT8.1",2025-07-08,6.5,28.2,7.2,0.1,13000,7.4,NA,NA
"WT8.2",2025-07-08,0.5,31,8,7.1,12500,7.2,NA,"0.7"
"WT8.2",2025-07-08,1,30.1,7.5,4.2,12700,7.2,NA,NA
"WT8.2",2025-07-08,2,29.9,7.4,3.1,12800,7.3,NA,NA
"WT8.2",2025-07-08,2.1,29.9,7.3,2.8,12800,7.3,NA,NA
"WT8.3",2025-07-08,0.5,30.3,7.6,5.6,13200,7.6,NA,"0.6"
"WT8.3",2025-07-08,1,30.1,7.5,5.3,13300,7.6,NA,NA
"WT8.3",2025-07-08,2,29.9,7.4,4,13300,7.6,NA,NA
"WT8.3",2025-07-08,3,29.5,7.2,3.6,13300,7.6,NA,NA
"ET1.1",2025-07-10,0.5,30,7.8,5.7,212,0.1,NA,"0.5"
"ET1.1",2025-07-10,1,30,7.7,5.5,212,0.1,NA,NA
"ET1.1",2025-07-10,2.2,29.9,7.7,5.4,212,0.1,NA,NA
"ET2.1",2025-07-10,0.5,29.6,7.5,6.3,602,0.3,NA,"0.4"
"ET2.1",2025-07-10,1,29.6,7.5,6.2,603,0.3,NA,NA
"ET2.1",2025-07-10,2,29.6,7.5,6.2,603,0.3,NA,NA
"ET2.1",2025-07-10,3,29.6,7.5,6.2,602,0.3,NA,NA
"ET2.1",2025-07-10,5,29.6,7.5,6.2,603,0.3,NA,NA
"ET2.1",2025-07-10,7,29.6,7.5,6.2,603,0.3,NA,NA
"ET2.1",2025-07-10,9,29.6,7.5,6.2,603,0.3,NA,NA
"ET2.1",2025-07-10,11,29.6,7.5,6.2,603,0.3,NA,NA
"ET2.1",2025-07-10,13,29.6,7.5,6.2,604,0.3,NA,NA
"ET2.1",2025-07-10,13.3,29.6,7.5,6.2,604,0.3,NA,NA
"ET2.2",2025-07-10,0.5,29.9,7.5,5.7,619,0.3,NA,"0.4"
"ET2.2",2025-07-10,1,29.9,7.4,5.5,621,0.3,NA,NA
"ET2.2",2025-07-10,2,29.6,7.4,5,626,0.3,NA,NA
"ET2.2",2025-07-10,2.8,29.5,7.4,5,626,0.3,NA,NA
"ET2.3",2025-07-10,0.5,29.8,7.6,6.8,490,0.2,NA,"0.5"
"ET2.3",2025-07-10,1,29.8,7.6,6.8,490,0.2,NA,NA
"ET2.3",2025-07-10,2,29.8,7.6,6.8,490,0.2,NA,NA
"ET2.3",2025-07-10,3,29.8,7.6,6.8,491,0.2,NA,NA
"ET2.3",2025-07-10,5,29.8,7.6,6.7,494,0.2,NA,NA
"ET2.3",2025-07-10,7,29.8,7.6,6.7,496,0.2,NA,NA
"ET2.3",2025-07-10,9,29.8,7.6,6.7,520,0.2,NA,NA
"ET2.3",2025-07-10,11,29.8,7.6,6.7,530,0.2,NA,NA
"ET2.3",2025-07-10,12,29.8,7.5,6.6,531,0.2,NA,NA
"ET3.1",2025-07-07,0.5,30.3,7.3,5.3,700,0.3,NA,"0.5"
"ET3.1",2025-07-07,1,30.2,7.3,4.9,703,0.3,NA,NA
"ET3.1",2025-07-07,2,30.2,7.2,4.8,702,0.3,NA,NA
"ET3.1",2025-07-07,3,30.1,7.2,4.8,704,0.3,NA,NA
"ET3.1",2025-07-07,4,30.1,7.2,4.8,705,0.3,NA,NA
"ET3.1",2025-07-07,5,30.1,7.2,4.8,708,0.3,NA,NA
"ET3.1",2025-07-07,6,30,7.2,4.6,709,0.3,NA,NA
"ET3.1",2025-07-07,6.6,30,7.2,4.6,709,0.3,NA,NA
"ET4.1",2025-07-07,0.5,30.2,6.9,6.1,1760,0.9,NA,"0.3"
"ET4.1",2025-07-07,1,30.2,6.9,6.1,1800,0.9,NA,NA
"ET4.1",2025-07-07,2,30.1,6.9,6.1,1800,0.9,NA,NA
"ET4.1",2025-07-07,3,30,6.9,6,1810,0.9,NA,NA
"ET4.1",2025-07-07,4,30,6.9,6,1820,0.9,NA,NA
"ET4.1",2025-07-07,5,30,6.9,6,1830,0.9,NA,NA
"ET4.1",2025-07-07,5.3,30.1,6.9,6,1850,0.9,NA,NA
"ET4.2",2025-07-08,0.5,28.7,8.5,9.1,12600,7.2,NA,"0.7"
"ET4.2",2025-07-08,1,28.6,8.4,8.4,12700,7.2,NA,NA
"ET4.2",2025-07-08,2,28.6,8.5,8.4,12700,7.2,NA,NA
"ET4.2",2025-07-08,3,28.5,8.4,7.3,12800,7.8,NA,NA
"ET4.2",2025-07-08,4,28.5,8.3,7.2,12800,7.3,NA,NA
"ET4.2",2025-07-08,5,28.4,8.1,6.1,12900,7.4,NA,NA
"ET4.2",2025-07-08,6,28.1,8,5.2,13100,7.5,NA,NA
"ET4.2",2025-07-08,7,25.6,7.2,0.7,16400,9.5,NA,NA
"ET4.2",2025-07-08,8,24.2,7.1,0.3,17800,10.6,NA,NA
"ET4.2",2025-07-08,9,23.9,7.1,0.3,18500,11,NA,NA
"ET4.2",2025-07-08,9.9,23.6,7.1,0.3,19100,11.3,NA,NA
"ET5.1",2025-07-09,0.5,29.6,7.8,4.8,2210,1.1,NA,"0.2"
"ET5.1",2025-07-09,1,29.8,7.8,4.4,2400,1.2,NA,NA
"ET5.1",2025-07-09,2,29.8,7.8,4.4,2500,1.3,NA,NA
"ET5.1",2025-07-09,3,29.8,7.8,4.4,2610,1.3,NA,NA
"ET5.1",2025-07-09,4,29.8,7.8,4.4,2640,1.4,NA,NA
"ET5.1",2025-07-09,5.2,29.8,7.7,4.4,2610,1.3,NA,NA
"ET5.2",2025-07-09,0.5,29.1,7.8,6.3,16900,9.8,NA,"0.6"
"ET5.2",2025-07-09,1,29.1,7.8,6.2,16900,9.8,NA,NA
"ET5.2",2025-07-09,2,29.1,7.8,6.1,16900,9.9,NA,NA
"ET5.2",2025-07-09,3,29.1,7.8,6.1,16900,9.9,NA,NA
"ET5.2",2025-07-09,4,29.2,7.8,6.1,16900,9.9,NA,NA
"ET5.2",2025-07-09,5,29.2,7.8,6,16900,9.9,NA,NA
"ET5.2",2025-07-09,6,29.2,7.7,5.8,17000,9.9,NA,NA
"ET5.2",2025-07-09,7,29.1,7.7,5.6,17000,9.9,NA,NA
"ET5.2",2025-07-09,8,29.1,7.7,5.3,17100,10,NA,NA
"ET5.2",2025-07-09,9,29.1,7.6,5.2,17100,10,NA,NA
"ET5.2",2025-07-09,10,29.1,7.6,5.1,17100,10,NA,NA
"ET5.2",2025-07-09,10.6,29.1,7.6,5.1,17100,10,NA,NA
"ET6.1",2025-07-14,0.5,29.7,6.6,6.9,1047,0.5,NA,"0.3"
"ET6.1",2025-07-14,1,29.6,6.7,6.8,1043,0.5,NA,NA
"ET6.1",2025-07-14,2,29.6,6.7,6.8,1040,0.5,NA,NA
"ET6.1",2025-07-14,3,29.6,6.7,6.8,1040,0.5,NA,NA
"ET6.1",2025-07-14,4,29.6,6.7,6.8,1040,0.5,NA,NA
"ET6.1",2025-07-14,4.6,29.6,6.7,6.8,1040,0.5,NA,NA
"ET6.2",2025-07-09,0.5,29.5,7.4,6.8,12300,7,NA,"0.3"
"ET6.2",2025-07-09,1,29.5,7.3,6.6,12300,7,NA,NA
"ET6.2",2025-07-09,2,29.4,7.3,6.3,12300,7,NA,NA
"ET6.2",2025-07-09,3.1,29.2,7.2,5.9,12400,7.1,NA,NA
"ET7.1",2025-07-09,0.5,30,7.2,6.1,16600,9.6,NA,"0.5"
"ET7.1",2025-07-09,1,29.7,7.19,5.8,16700,9.8,NA,NA
"ET7.1",2025-07-09,2,29.6,7.17,5.6,17000,9.9,NA,NA
"ET7.1",2025-07-09,3,29.5,7.17,5.6,17000,9.9,NA,NA
"ET7.1",2025-07-09,4,29.5,7.17,5.5,17000,10,NA,NA
"ET7.1",2025-07-09,5,29.5,7.16,5.6,17000,9.9,NA,NA
"ET7.1",2025-07-09,6,29.6,7.16,5.7,16750,9.8,NA,NA
"ET8.1",2025-07-08,0.5,29.5,7.9,6.4,25300,15.3,NA,"0.5"
"ET8.1",2025-07-08,1,29.3,7.9,6.4,25300,15.3,NA,NA
"ET8.1",2025-07-08,2,28.9,7.9,6.2,25300,15.3,NA,NA
"ET8.1",2025-07-08,3,28.9,7.9,6.2,25300,15.3,NA,NA
"ET8.1",2025-07-08,4,28.9,7.9,6,25300,15.3,NA,NA
"ET8.1",2025-07-08,5,28.8,7.9,5.8,25300,15.3,NA,NA
"ET8.1",2025-07-08,5.3,28.8,7.9,5.6,25300,15.3,NA,NA
"ET9.1",2025-07-08,0.5,29.8,8,7.2,25700,15.6,NA,"0.6"
"ET9.1",2025-07-08,1,29.8,8,7.2,25800,15.6,NA,NA
"ET9.1",2025-07-08,2,29.3,8,6.9,26100,15.9,NA,NA
"ET9.1",2025-07-08,3,29.3,8,6.9,26200,15.9,NA,NA
"ET9.1",2025-07-08,4,29.3,8,6.6,26300,15.9,NA,NA
"ET9.1",2025-07-08,5,29.2,8,6.4,26200,15.9,NA,NA
"ET10.1",2025-07-08,0.5,29.1,6.5,3.7,173,0.1,NA,"0.3"
"ET10.1",2025-07-08,1,29,6.5,3.6,172,0.1,NA,NA
"ET10.1",2025-07-08,2,29,6.5,3.6,173,0.1,NA,NA
"ET10.1",2025-07-08,3,29,6.5,3.6,174,0.1,NA,NA
"ET10.1",2025-07-08,4,29,6.5,3.6,175,0.1,NA,NA
"ET10.1",2025-07-08,5,29,6.5,3.6,175,0.1,NA,NA
"ET10.1",2025-07-08,5.5,29,6.5,3.6,175,0.1,NA,NA
"EE1.1",2025-07-08,0.5,29,8.4,8.1,15900,9.3,NA,"1.2"
"EE1.1",2025-07-08,1,29,8.4,8,15900,9.3,NA,NA
"EE1.1",2025-07-08,2,28.9,8.4,7.9,15900,9.3,NA,NA
"EE1.1",2025-07-08,3,28.9,8.4,7.7,16000,9.3,NA,NA
"EE1.1",2025-07-08,4,28.8,8.4,7.4,16000,9.3,NA,NA
"EE1.1",2025-07-08,5,28.7,8.3,7,16100,9.4,NA,NA
"EE1.1",2025-07-08,6,28.6,8.3,6.7,16200,9.4,NA,NA
"EE1.1",2025-07-08,7,28.8,8.2,6.4,16500,9.8,NA,NA
"EE1.1",2025-07-08,8,27.4,7.4,1.7,18500,10.9,NA,NA
"EE1.1",2025-07-08,9,26.4,7.2,0.6,19300,11.5,NA,NA
"EE1.1",2025-07-08,10,24.6,7.2,0.2,21300,12.8,NA,NA
"EE1.1",2025-07-08,11,24,7.2,0.2,22500,13.6,NA,NA
"EE1.1",2025-07-08,12,23.4,7.1,0.2,23100,13.9,NA,NA
"EE2.1",2025-07-08,0.5,28.8,8.1,7.3,17500,10.2,NA,"0.8"
"EE2.1",2025-07-08,1,28.7,8.1,7.3,17500,10.2,NA,NA
"EE2.1",2025-07-08,2,28.5,8.1,7.1,17500,10.3,NA,NA
"EE2.1",2025-07-08,3,28.4,8.1,6.8,17600,10.3,NA,NA
"EE2.1",2025-07-08,4,28.4,8,6.6,17600,10.3,NA,NA
"EE2.1",2025-07-08,5,28.4,8,6.4,17600,10.4,NA,NA
"EE2.1",2025-07-08,6,28.4,7.8,5.4,17900,10.5,NA,NA
"EE2.1",2025-07-08,7,28.5,7.6,4.2,18100,10.6,NA,NA
"EE2.2",2025-07-08,0.5,29.2,8.1,7.3,18000,10.6,NA,"1"
"EE2.2",2025-07-08,1,29.1,8.1,7.3,18000,10.6,NA,NA
"EE2.2",2025-07-08,2,29,8.1,7.2,18000,10.6,NA,NA
"EE2.2",2025-07-08,3,29,8.1,7.1,18000,10.6,NA,NA
"EE2.2",2025-07-08,4,29,8.1,7,18000,10.6,NA,NA
"EE2.2",2025-07-08,5,28.9,8,6.6,18000,10.6,NA,NA
"EE2.2",2025-07-08,6,27.4,7.4,2.3,19200,11.4,NA,NA
"EE2.2",2025-07-08,7,26.4,7.2,0.2,20200,12.1,NA,NA
"EE2.2",2025-07-08,8,25.3,7.2,0.1,21500,12.9,NA,NA
"EE2.2",2025-07-08,9,24.9,7.2,0.1,21900,13.2,NA,NA
"EE2.2",2025-07-08,9.9,24.7,7.2,0.1,22000,13.3,NA,NA
"EE3.0",2025-07-09,0.5,29.6,7.7,6.7,22900,13.7,NA,"0.7"
"EE3.0",2025-07-09,1,29.6,7.7,6.6,22900,13.7,NA,NA
"EE3.0",2025-07-09,2,29.4,7.7,6.5,23000,13.8,NA,NA
"EE3.0",2025-07-09,3,29.4,7.7,6.5,23000,13.8,NA,NA
"EE3.0",2025-07-09,3.8,29.3,7.7,6.5,23000,13.8,NA,NA
"EE3.1",2025-07-09,0.5,29.2,7.8,6.8,21900,13.1,NA,"0.7"
"EE3.1",2025-07-09,1,29.2,7.8,6.8,21900,13.1,NA,NA
"EE3.1",2025-07-09,2,29.1,7.8,6.6,22100,13.2,NA,NA
"EE3.1",2025-07-09,3,29.2,7.8,6.5,22300,13.4,NA,NA
"EE3.1",2025-07-09,4,29.2,7.8,6.6,22400,13.4,NA,NA
"EE3.1",2025-07-09,5,29.2,7.8,6.6,22400,13.4,NA,NA
"EE3.1",2025-07-09,6,29.2,7.8,6.6,22500,13.5,NA,NA
"EE3.1",2025-07-09,7,29.2,7.8,6.6,22500,13.5,NA,NA
"EE3.1",2025-07-09,8,29.2,7.8,6.6,22500,13.5,NA,NA
"EE3.1",2025-07-09,9,29.2,7.8,6.7,22600,13.5,NA,NA
"EE3.1",2025-07-09,10,29.2,7.8,6.7,22600,13.6,NA,NA
"EE3.1",2025-07-09,11,29.2,7.8,6.6,22700,13.6,NA,NA
"EE3.2",2025-07-08,0.5,29,8,7.5,24600,14.9,NA,"1.1"
"EE3.2",2025-07-08,1,29,8,7.4,24600,14.9,NA,NA
"EE3.2",2025-07-08,2,28.9,8,7.3,24700,14.9,NA,NA
"EE3.2",2025-07-08,3,28.8,8,7.1,24700,14.9,NA,NA
"EE3.2",2025-07-08,5,28.7,7.9,6.6,24800,15,NA,NA
"EE3.2",2025-07-08,7,28.7,7.9,6.6,24800,15,NA,NA
"EE3.2",2025-07-08,9,28.6,7.9,6.7,24900,15,NA,NA
"EE3.2",2025-07-08,11,28.6,7.9,6.5,25000,15.2,NA,NA
"EE3.2",2025-07-08,13,28.6,7.9,6.3,25000,15.2,NA,NA
"EE3.2",2025-07-08,15,28.6,7.8,6.1,25200,15.3,NA,NA
"EE3.2",2025-07-08,17,28.6,7.8,5.8,25300,15.4,NA,NA
"EE3.2",2025-07-08,18,28.6,7.8,5.8,25300,15.4,NA,NA
"EE3.2",2025-07-08,19,28.6,7.8,5.6,25400,15.4,NA,NA
"EE3.2",2025-07-08,21,28.6,7.8,5.5,25400,15.4,NA,NA
"EE3.2",2025-07-08,23,28.6,7.8,5.4,25500,15.5,NA,NA
"EE3.2",2025-07-08,25,28.6,7.8,5.4,25500,15.5,NA,NA
"EE3.2",2025-07-08,26.9,28.6,7.8,5.4,25500,15.5,NA,NA
"EE3.3",2025-07-08,0.5,28.7,8,6.5,27700,17,NA,"0.5"
"EE3.3",2025-07-08,1,28.7,7.9,6.5,27700,17,NA,NA
"EE3.3",2025-07-08,2,28.7,7.9,6.5,27700,17,NA,NA
"EE3.3",2025-07-08,3.2,28.7,7.9,6.4,27700,17,NA,NA
"LE2.2",2025-07-07,0.5,28,8.1,6.7,15100,8.8,NA,"1.4"
"LE2.2",2025-07-07,1,27.9,8,5.7,15700,9.1,NA,NA
"LE2.2",2025-07-07,2,27.8,7.9,5,16100,9.4,NA,NA
"LE2.2",2025-07-07,3,27.8,7.9,4.9,16600,9.7,NA,NA
"LE2.2",2025-07-07,4,27.7,7.8,4.5,16800,9.8,NA,NA
"LE2.2",2025-07-07,5,27.5,7.6,3.7,17500,10.3,NA,NA
"LE2.2",2025-07-07,6,26.9,7.4,2.6,17900,10.6,NA,NA
"LE2.2",2025-07-07,7,26.8,7.4,2.3,18300,10.8,NA,NA
"LE2.2",2025-07-07,8,26.7,7.4,1.9,18300,10.8,NA,NA
"LE2.2",2025-07-07,9,26.5,7.3,1.5,18600,11,NA,NA
"LE2.2",2025-07-07,10,25.4,7.2,0.3,20400,12.2,NA,NA
"LE2.2",2025-07-07,11,24.2,7.2,0,22600,13.6,NA,NA
"LE2.2",2025-07-07,11.5,24.2,7.1,0,23000,13.9,NA,NA
"CCM0069",2025-07-14,0,30,7.1,5.1,2200,1.1,NA,"0.3"
"TRQ0088",2025-07-14,0,29.2,6.9,4.9,17300,10.1,NA,"0.5"
"TRQ0146",2025-07-14,0,29.4,7.5,6.5,1060,0.5,NA,"0.2"
"XDJ9007",2025-07-14,0,29.6,7.1,6.6,6340,3.4,NA,"0.3"
"WIW0141",2025-07-14,0,30.6,7.2,7.2,2370,1.2,NA,"0.3"
"XCI4078",2025-07-09,0.5,29.7,7.7,7,20700,12.3,NA,"0.6"
"XCI4078",2025-07-09,1,29.6,7.7,7,20700,12.3,NA,NA
"XCI4078",2025-07-09,2,29.4,7.7,7,21100,12.5,NA,NA
"XCI4078",2025-07-09,2.4,29.2,7.8,6.9,21100,12.6,NA,NA
"BXK0031",2025-07-08,0,30.6,7,5.2,23543,14.1,NA,"0.6"
"POK0087",2025-07-08,0,32.1,6.8,5.8,4050,2.1,NA,"0.4"
"MNK0146",2025-07-08,0,30.1,7.1,5.6,12500,7.1,NA,"0.4"
"XAK7810",2025-07-08,0.5,29.2,7.2,5.4,16700,9.7,NA,"0.5"
"XAK7810",2025-07-08,1,29.1,7.2,5.2,17000,9.9,NA,NA
"XAK7810",2025-07-08,2.1,29,7.2,6.2,17700,10.4,NA,NA
"XGG8251",2025-07-07,0,28.3,8.1,6.8,12300,7,NA,"0.5"
"CB5.1W",2025-07-01,0.5,27.4,8.1,6.2,18800,11.1,NA,"1.3"
"CB5.1W",2025-07-01,1,27.4,8.1,6.1,18800,11.1,NA,NA
"CB5.1W",2025-07-01,2,27.3,8.1,5.9,18900,11.2,NA,NA
"CB5.1W",2025-07-01,3,26.8,7.9,5,19400,11.5,NA,NA
"CB5.1W",2025-07-01,6,25,7.4,2.1,21700,13.1,NA,NA
"CB5.1W",2025-07-01,8,23.8,7.2,0.7,26400,16.5,NA,NA
"LE1.4",2025-07-01,0.5,28.3,8.2,6.6,18500,10.9,NA,"1.3"
"LE1.4",2025-07-01,1,28.3,8.2,6.6,18500,10.9,NA,NA
"LE1.4",2025-07-01,2,28.3,8.1,6.5,18500,10.9,NA,NA
"LE1.4",2025-07-01,3,28.3,8.1,6.4,18500,10.9,NA,NA
"LE1.4",2025-07-01,6,28.2,8.1,6.1,18500,10.9,NA,NA
"LE1.4",2025-07-01,9,25.4,7.4,1.8,21300,12.5,NA,NA
"LE1.4",2025-07-01,12,23.7,7.2,0.6,24300,14.8,NA,NA
"LE1.4",2025-07-01,14,22.6,7.2,0.4,26100,15.9,NA,NA
"LE1.3",2025-07-01,0.5,28.4,7.9,5.7,18900,11.2,NA,"1.3"
"LE1.3",2025-07-01,1,28.4,7.9,5.6,18900,11.2,NA,NA
"LE1.3",2025-07-01,2,28.4,7.9,5.6,18900,11.2,NA,NA
"LE1.3",2025-07-01,3,28.3,7.9,5.5,18900,11.2,NA,NA
"LE1.3",2025-07-01,6,28,7.8,5,19200,11.3,NA,NA
"LE1.3",2025-07-01,9,27.2,7.6,3.4,19800,11.8,NA,NA
"LE1.3",2025-07-01,12,26.7,7.5,2.8,20300,12.1,NA,NA
"LE1.3",2025-07-01,15,25.8,7.4,2.1,21300,12.8,NA,NA
"LE1.3",2025-07-01,18,25.4,7.4,1.8,21700,13,NA,NA
"LE1.3",2025-07-01,21,25.2,7.4,1.6,22100,13.3,NA,NA
"LE1.3",2025-07-01,23,25,7.3,1.5,22400,13.4,NA,NA
"LE1.2",2025-07-01,0.5,29.5,8.1,7.8,18400,10.8,NA,"1.3"
"LE1.2",2025-07-01,1,29.4,8.1,7.7,18400,10.8,NA,NA
"LE1.2",2025-07-01,2,29.4,8.1,7.5,18400,10.8,NA,NA
"LE1.2",2025-07-01,3,29.3,8.1,7.2,18400,10.8,NA,NA
"LE1.2",2025-07-01,6,27.8,7.3,2.4,18900,11.2,NA,NA
"LE1.2",2025-07-01,9,27.7,7.3,2.2,19000,11.3,NA,NA
"LE1.2",2025-07-01,12,26.5,7.4,2.2,24000,12.2,NA,NA
"LE1.2",2025-07-01,15,25.7,7.3,1.8,21500,12.9,NA,NA
"LE1.2",2025-07-01,16,25.6,7.3,1.8,21600,13,NA,NA
"LE1.1",2025-07-02,0.5,29.1,7.6,5.8,16500,9.6,NA,"0.7"
"LE1.1",2025-07-02,1,29.1,7.6,5.9,16500,9.6,NA,NA
"LE1.1",2025-07-02,2,29,7.4,4.9,16700,9.7,NA,NA
"LE1.1",2025-07-02,3,28.7,7.3,4.6,17100,10,NA,NA
"LE1.1",2025-07-02,6,27.9,7.1,0.9,18700,11.1,NA,NA
"LE1.1",2025-07-02,9,27.1,7.2,0.8,19900,11.8,NA,NA
"LE1.1",2025-07-02,11,25.9,7.2,0.9,21600,12.9,NA,NA
"RET1.1",2025-07-02,0.5,29,7.3,5,13500,7.8,NA,"0.6"
"RET1.1",2025-07-02,1,29.1,7.3,4.9,13500,7.8,NA,NA
"RET1.1",2025-07-02,2,29.1,7.3,4.6,13600,7.8,NA,NA
"RET1.1",2025-07-02,3,29.1,7.3,4.4,14100,8.1,NA,NA
"RET1.1",2025-07-02,6,28.2,7.1,0.7,17700,10.4,NA,NA
"RET1.1",2025-07-02,9,28,7.1,0.6,17900,10.5,NA,NA
"RET1.1",2025-07-02,11,28,7.1,0.6,17900,10.5,NA,NA
"TF1.7",2025-07-02,0.5,29.1,7.3,5.7,4890,2.6,NA,"0.3"
"TF1.7",2025-07-02,1,29.5,7.3,4.9,6300,3.4,NA,NA
"TF1.7",2025-07-02,2,29.7,7.2,4.5,7720,4.2,NA,NA
"TF1.6",2025-07-02,0.5,29.7,7,4.3,671,0.3,NA,"0.3"
"TF1.6",2025-07-02,1,29.7,7,4.3,673,0.3,NA,NA
"TF1.6",2025-07-02,2,29.7,7,4.3,663,0.3,NA,NA
"TF1.6",2025-07-02,3,29.7,7,4.3,678,0.3,NA,NA
"TF1.5",2025-07-02,0.5,29.5,6.9,5.2,273,0.1,NA,"0.3"
"TF1.5",2025-07-02,1,29.4,6.9,4.8,273,0.1,NA,NA
"TF1.5",2025-07-02,2,29.4,6.9,4.8,273,0.1,NA,NA
"TF1.5",2025-07-02,3,29.4,6.9,4.7,273,0.1,NA,NA
"TF1.5",2025-07-02,6,29.3,7,4.8,274,0.1,NA,NA
"TF1.5",2025-07-02,9,29.3,7,4.8,274,0.1,NA,NA
"TF1.4",2025-07-01,0,29.1,6.9,5,258,0.1,NA,"0.3"
"TF1.3",2025-07-01,0,29.2,6.9,5.2,308,0.1,NA,"0.3"
"TF1.2",2025-07-01,0,25.7,7.2,6.8,281,0.1,NA,"-9999"
"TF1.0",2025-07-01,0,26.9,7.4,6.9,417,0.2,NA,"-9999"
"WXT0001",2025-07-01,0,28.4,6.9,4.7,274,0.1,NA,"0.3"
"RET2.4",2025-07-07,0.5,28.2,8,7.1,9810,5.5,NA,"0.7"
"RET2.4",2025-07-07,1,28.2,8,6.8,9900,5.6,NA,NA
"RET2.4",2025-07-07,2,28.2,8,6.6,10200,5.7,NA,NA
"RET2.4",2025-07-07,3,28.1,7.9,6.2,10700,6,NA,NA
"RET2.4",2025-07-07,4,27.8,7.7,5.3,11500,6.5,NA,NA
"RET2.4",2025-07-07,5,27.8,7.7,5.1,11700,6.7,NA,NA
"RET2.4",2025-07-07,6,27.4,7.3,4.2,11900,6.7,NA,NA
"RET2.4",2025-07-07,7,26.9,7.2,2.4,13400,7.6,NA,NA
"RET2.4",2025-07-07,8,26.5,7.1,1.5,14200,8.2,NA,NA
"RET2.4",2025-07-07,9,26.3,7.1,1.1,14800,8.4,NA,NA
"RET2.4",2025-07-07,10,26.3,7.1,0.9,15300,9.8,NA,NA
"RET2.4",2025-07-07,11,26,7.1,0.5,15700,9.1,NA,NA
"RET2.4",2025-07-07,12,26,7.1,0.6,15700,9.2,NA,NA
"RET2.4",2025-07-07,13,25.7,7.1,0.3,16600,9.7,NA,NA
"RET2.4",2025-07-07,14,25.8,7.1,0.3,16600,9.7,NA,NA
"RET2.4",2025-07-07,15,25.7,7.1,0.3,16700,9.8,NA,NA
