"Station","Date","Sdepth","Wtemp","Ph","DO","Spcond","Salinity","Cruise","SECCHI","source","tempC"
"CB3.3C",2025-10-06,3,71.24,8.2,8.9,23800,14.4,NA,NA,"MDmain",21.8
"CB3.3C",2025-10-06,4,71.42,8.2,8.7,23900,14.5,NA,NA,"MDmain",21.9
"CB3.3C",2025-10-06,5,71.42,8.1,8.4,23900,14.5,NA,NA,"MDmain",21.9
"CB3.3C",2025-10-06,6,71.24,8.1,7.9,24000,14.6,NA,NA,"MDmain",21.8
"CB3.3C",2025-10-06,7,71.24,8,6.9,24300,14.8,NA,NA,"MDmain",21.8
"CB3.3C",2025-10-06,8,71.42,7.9,6.3,24600,15,NA,NA,"MDmain",21.9
"CB3.3C",2025-10-06,9,71.6,7.6,3.8,27000,16.6,NA,NA,"MDmain",22
"CB3.3C",2025-10-06,10,71.6,7.6,3.8,27100,16.6,NA,NA,"MDmain",22
"CB3.3C",2025-10-06,11,71.6,7.6,3.7,27100,16.6,NA,NA,"MDmain",22
"CB3.3C",2025-10-06,12,71.6,7.6,3.7,27200,16.7,NA,NA,"MDmain",22
"CB3.3C",2025-10-06,13,71.78,7.5,3.1,28100,17.3,NA,NA,"MDmain",22.1
"CB3.3C",2025-10-06,14,71.96,7.5,2.4,29300,18.1,NA,NA,"MDmain",22.2
"CB3.3C",2025-10-06,15,71.96,7.4,2.1,30100,18.7,NA,NA,"MDmain",22.2
"CB3.3C",2025-10-06,16,71.96,7.4,2,30600,19.1,NA,NA,"MDmain",22.2
"CB3.3C",2025-10-06,17,71.96,7.4,2,31000,19.3,NA,NA,"MDmain",22.2
"CB3.3C",2025-10-06,19,71.96,7.4,2,31300,19.5,NA,NA,"MDmain",22.2
"CB3.3C",2025-10-06,21,71.96,7.4,2.1,31500,19.7,NA,NA,"MDmain",22.2
"CB3.3W",2025-10-06,0.5,72.32,8.2,8.7,23900,14.5,NA,"1.3","MDmain",22.4
"CB3.3W",2025-10-06,1,72.14,8.2,8.7,23900,14.5,NA,NA,"MDmain",22.3
"CB3.3W",2025-10-06,2,72.14,8.1,8.5,24000,14.6,NA,NA,"MDmain",22.3
"CB3.3W",2025-10-06,3,72.14,8.1,8.1,24200,14.7,NA,NA,"MDmain",22.3
"CB3.3W",2025-10-06,4,71.78,8.1,7.8,24600,14.9,NA,NA,"MDmain",22.1
"CB3.3W",2025-10-06,5,71.6,8,7.2,24800,15.1,NA,NA,"MDmain",22
"CB3.3W",2025-10-06,6,71.6,8,6.9,24900,15.2,NA,NA,"MDmain",22
"CB3.2",2025-10-07,0.5,71.6,8.1,8.3,22300,13.4,NA,"1.3","MDmain",22
"CB3.2",2025-10-07,1,71.6,8.1,8.2,22300,13.4,NA,NA,"MDmain",22
"CB3.2",2025-10-07,2,71.6,8.1,8.2,22300,13.4,NA,NA,"MDmain",22
"CB3.2",2025-10-07,3,71.6,8.1,8.2,22300,13.4,NA,NA,"MDmain",22
"CB3.2",2025-10-07,4,71.6,8.1,8.2,22300,13.4,NA,NA,"MDmain",22
"CB3.2",2025-10-07,5,71.6,8.1,8.2,22300,13.4,NA,NA,"MDmain",22
"CB3.2",2025-10-07,6,71.6,8.1,8.2,22300,13.4,NA,NA,"MDmain",22
"CB3.2",2025-10-07,7,71.6,8.1,7.9,22300,13.5,NA,NA,"MDmain",22
"CB3.2",2025-10-07,8,71.6,8,7.6,22700,13.7,NA,NA,"MDmain",22
"CB3.2",2025-10-07,9,71.6,8,7.2,22800,13.8,NA,NA,"MDmain",22
"CB3.2",2025-10-07,10,71.6,7.8,6.5,22800,13.8,NA,NA,"MDmain",22
"CB3.2",2025-10-07,11,71.6,7.7,5.4,23000,13.9,NA,NA,"MDmain",22
"CB3.1",2025-10-07,0.5,71.6,7.9,7.7,20000,12,NA,"1.2","MDmain",22
"CB3.1",2025-10-07,1,71.6,7.9,7.7,20000,12,NA,NA,"MDmain",22
"CB3.1",2025-10-07,2,71.6,7.9,7.7,20000,12,NA,NA,"MDmain",22
"CB3.1",2025-10-07,3,71.6,7.9,7.7,20000,12,NA,NA,"MDmain",22
"CB3.1",2025-10-07,4,71.6,7.9,7.6,20000,12,NA,NA,"MDmain",22
"CB3.1",2025-10-07,5,71.6,7.8,7.5,20100,12,NA,NA,"MDmain",22
"CB3.1",2025-10-07,6,71.78,7.8,7.5,20100,12,NA,NA,"MDmain",22.1
"CB3.1",2025-10-07,7,71.6,7.8,7.5,20200,12.1,NA,NA,"MDmain",22
"CB3.1",2025-10-07,8,71.96,8,7.8,21200,12.7,NA,NA,"MDmain",22.2
"CB3.1",2025-10-07,9,71.78,8,7.8,21300,12.8,NA,NA,"MDmain",22.1
"CB3.1",2025-10-07,10,71.78,8,7.8,21300,12.8,NA,NA,"MDmain",22.1
"CB3.1",2025-10-07,11,71.78,8,7.8,21500,12.9,NA,NA,"MDmain",22.1
"CB3.1",2025-10-07,12,71.78,8,7.8,21600,13,NA,NA,"MDmain",22.1
"CB3.1",2025-10-07,13,71.78,8,7.8,21600,13,NA,NA,"MDmain",22.1
"CB3.1",2025-10-07,14,71.78,8,7.8,21600,13,NA,NA,"MDmain",22.1
"CB2.2",2025-10-07,0.5,71.96,7.6,7.3,17100,10,NA,"1.3","MDmain",22.2
"CB2.2",2025-10-07,1,71.96,7.6,7.2,17100,10.1,NA,NA,"MDmain",22.2
"CB2.2",2025-10-07,2,71.96,7.6,7.1,17100,10.1,NA,NA,"MDmain",22.2
"CB2.2",2025-10-07,3,71.96,7.6,7,17200,10.1,NA,NA,"MDmain",22.2
"CB2.2",2025-10-07,4,71.96,7.6,7,17200,10.1,NA,NA,"MDmain",22.2
"CB2.2",2025-10-07,5,71.96,7.6,7,17300,10.2,NA,NA,"MDmain",22.2
"CB2.2",2025-10-07,6,71.96,7.6,7,17300,10.2,NA,NA,"MDmain",22.2
"CB2.2",2025-10-07,7,71.96,7.6,7,17300,10.2,NA,NA,"MDmain",22.2
"CB2.2",2025-10-07,8,71.96,7.6,7,17400,10.2,NA,NA,"MDmain",22.2
"CB2.2",2025-10-07,9,71.96,7.6,7.1,17400,10.3,NA,NA,"MDmain",22.2
"CB2.2",2025-10-07,10,71.78,7.6,7.1,17400,10.3,NA,NA,"MDmain",22.1
"CB2.2",2025-10-07,11,71.78,7.6,7.1,17400,10.3,NA,NA,"MDmain",22.1
"CB2.1",2025-10-07,0.5,71.96,7.3,6.7,11400,6.5,NA,"0.6","MDmain",22.2
"CB2.1",2025-10-07,1,71.96,7.3,6.6,11400,6.5,NA,NA,"MDmain",22.2
"CB2.1",2025-10-07,2,71.96,7.3,6.4,11400,6.5,NA,NA,"MDmain",22.2
"CB2.1",2025-10-07,3,72.14,7.3,6.3,11500,6.5,NA,NA,"MDmain",22.3
"CB2.1",2025-10-07,4,72.14,7.3,6.3,11700,6.7,NA,NA,"MDmain",22.3
"CB2.1",2025-10-07,5,72.14,7.3,6.3,11700,6.7,NA,NA,"MDmain",22.3
"CB2.1",2025-10-07,6,72.14,7.3,6.3,11700,6.7,NA,NA,"MDmain",22.3
"CB1.1",2025-10-07,0.5,74.84,7.7,7.9,536,0.3,NA,"1.4","MDmain",23.8
"CB1.1",2025-10-07,1,74.84,7.7,7.8,537,0.3,NA,NA,"MDmain",23.8
"CB1.1",2025-10-07,2,74.84,7.7,7.7,567,0.3,NA,NA,"MDmain",23.8
"CB1.1",2025-10-07,3,74.84,7.7,7.6,576,0.3,NA,NA,"MDmain",23.8
"CB1.1",2025-10-07,4,74.84,7.7,7.6,592,0.3,NA,NA,"MDmain",23.8
"RET2.4",2025-10-06,0.5,71.6,7.5,6.6,16100,9.4,NA,"1","MDothers",22
"RET2.4",2025-10-06,1,71.78,7.6,6.6,16200,9.5,NA,NA,"MDothers",22.1
"RET2.4",2025-10-06,2,72.14,7.6,6.2,17400,10.2,NA,NA,"MDothers",22.3
"RET2.4",2025-10-06,3,72.32,7.6,6.2,17700,10.4,NA,NA,"MDothers",22.4
"RET2.4",2025-10-06,4,72.32,7.6,6.1,17800,10.5,NA,NA,"MDothers",22.4
"RET2.4",2025-10-06,5,72.32,7.6,6.1,17800,10.5,NA,NA,"MDothers",22.4
"RET2.4",2025-10-06,6,72.32,7.6,6.1,17800,10.5,NA,NA,"MDothers",22.4
"RET2.4",2025-10-06,7,72.32,7.6,6.1,17900,10.6,NA,NA,"MDothers",22.4
"RET2.4",2025-10-06,8,72.5,7.6,5.9,17900,10.6,NA,NA,"MDothers",22.5
"RET2.4",2025-10-06,9,72.5,7.5,5.8,18100,10.7,NA,NA,"MDothers",22.5
"RET2.4",2025-10-06,10,72.68,7.5,5.6,18300,10.8,NA,NA,"MDothers",22.6
"RET2.4",2025-10-06,11,72.68,7.5,5.4,18400,10.9,NA,NA,"MDothers",22.6
"RET2.4",2025-10-06,12,72.68,7.5,5.3,18500,11,NA,NA,"MDothers",22.6
"RET2.4",2025-10-06,13,72.68,7.4,4.9,18700,11.1,NA,NA,"MDothers",22.6
"RET2.4",2025-10-06,14,72.68,7.3,4.4,19200,11.4,NA,NA,"MDothers",22.6
"RET2.4",2025-10-06,14.7,72.86,7.3,4.1,19400,11.6,NA,NA,"MDothers",22.7
"RET2.2",2025-10-06,0.5,72.14,7.6,6.8,10300,5.8,NA,"0.6","MDothers",22.3
"RET2.2",2025-10-06,2.3,72.14,7.6,6.6,10500,6.6,NA,NA,"MDothers",22.3
"RET2.2",2025-10-06,4.6,72.14,7.6,6.6,10500,6.6,NA,NA,"MDothers",22.3
"RET2.2",2025-10-06,6.9,72.32,7.6,6.5,10800,6.5,NA,NA,"MDothers",22.4
"RET2.2",2025-10-06,9.1,72.32,7.6,6.4,11100,6.3,NA,NA,"MDothers",22.4
"RET2.1",2025-10-06,0.5,72.5,7.9,8.9,6550,3.6,NA,"0.6","MDothers",22.5
"RET2.1",2025-10-06,4.6,72.5,7.7,7.6,7180,4,NA,NA,"MDothers",22.5
"RET2.1",2025-10-06,5.7,72.68,7.7,7.4,7360,4.1,NA,NA,"MDothers",22.6
"TF2.4",2025-10-06,0.5,72.5,7.7,7.9,2880,1.5,NA,"0.5","MDothers",22.5
"TF2.4",2025-10-06,4.6,72.32,7.6,7.9,3600,1.9,NA,NA,"MDothers",22.4
"TF2.4",2025-10-06,8.3,72.32,7.6,6.9,3650,1.9,NA,NA,"MDothers",22.4
"MAT0016",2025-10-06,0.5,72.5,8,8.7,1800,0.9,NA,"0.8","MDothers",22.5
"MAT0016",2025-10-06,1,72.32,8,8.9,1830,0.9,NA,NA,"MDothers",22.4
"MAT0016",2025-10-06,2,72.14,8,9.4,1920,1,NA,NA,"MDothers",22.3
"MAT0016",2025-10-06,3,72.14,8,9.1,1920,1,NA,NA,"MDothers",22.3
"MAT0016",2025-10-06,4,71.96,8,9,1920,1,NA,NA,"MDothers",22.2
"MAT0016",2025-10-06,5,71.96,8,9,1920,1,NA,NA,"MDothers",22.2
"MAT0016",2025-10-06,6,71.96,8,9,1920,1,NA,NA,"MDothers",22.2
"MAT0016",2025-10-06,7,71.96,8,8.9,1910,1,NA,NA,"MDothers",22.2
"MAT0016",2025-10-06,7.4,72.14,8,8.9,1910,1,NA,NA,"MDothers",22.3
"TF2.3",2025-10-06,0.5,72.68,7.7,6.9,699,0.3,NA,"0.6","MDothers",22.6
"TF2.3",2025-10-06,2.3,72.68,7.7,6.8,704,0.3,NA,NA,"MDothers",22.6
"TF2.3",2025-10-06,4.6,72.68,7.7,6.8,706,0.3,NA,NA,"MDothers",22.6
"TF2.3",2025-10-06,6.9,72.68,7.7,6.8,710,0.3,NA,NA,"MDothers",22.6
"TF2.3",2025-10-06,9.1,72.68,7.7,6.7,728,0.4,NA,NA,"MDothers",22.6
"TF2.3",2025-10-06,12.2,72.68,7.7,6.7,772,0.4,NA,NA,"MDothers",22.6
"TF2.2",2025-10-06,0.5,72.86,7.7,6.8,450,0.2,NA,"0.5","MDothers",22.7
"TF2.2",2025-10-06,4.6,72.68,7.7,6.7,451,0.2,NA,NA,"MDothers",22.6
"TF2.2",2025-10-06,7.1,72.68,7.7,6.6,451,0.2,NA,NA,"MDothers",22.6
"TF2.1",2025-10-06,0.5,72.32,7.7,7.1,462,0.2,NA,"0.6","MDothers",22.4
"TF2.1",2025-10-06,4.6,72.32,7.7,6.9,462,0.2,NA,NA,"MDothers",22.4
"TF2.1",2025-10-06,9.1,72.32,7.7,6.8,462,0.2,NA,NA,"MDothers",22.4
"TF2.1",2025-10-06,13.7,72.32,7.7,6.8,461,0.2,NA,NA,"MDothers",22.4
"TF2.1",2025-10-06,18.6,72.32,7.7,6.7,461,0.2,NA,NA,"MDothers",22.4
"XFB1986",2025-10-06,0.5,73.22,8.7,11.8,441,0.2,NA,"0.4","MDothers",22.9
"XFB1986",2025-10-06,0.7,73.22,8.7,11.7,445,0.2,NA,NA,"MDothers",22.9
"PIS0033",2025-10-06,0,64.4,7.2,7.3,305,0.2,NA,NA,"MDothers",18
"MAT0078",2025-10-06,0,67.28,7,5.3,531,0.3,NA,NA,"MDothers",19.6
"CB5.1W",2025-10-20,0.5,65.3,7.9,8.3,29000,18,NA,"2","MDothers",18.5
"CB5.1W",2025-10-20,1,65.48,7.9,8.3,29000,18,NA,NA,"MDothers",18.6
"CB5.1W",2025-10-20,2,65.3,7.9,8.3,29000,18,NA,NA,"MDothers",18.5
"CB5.1W",2025-10-20,3,65.48,7.9,8.2,29000,18,NA,NA,"MDothers",18.6
"CB5.1W",2025-10-20,6,65.48,7.9,8.1,29100,18,NA,NA,"MDothers",18.6
"CB5.1W",2025-10-20,9,65.66,7.8,8,29700,18.5,NA,NA,"MDothers",18.7
"LE1.4",2025-10-20,0.5,65.3,7.9,8.1,27800,17.2,NA,"2.4","MDothers",18.5
"LE1.4",2025-10-20,1,65.3,7.9,8.1,27800,17.2,NA,NA,"MDothers",18.5
"LE1.4",2025-10-20,2,65.3,7.9,8.1,27800,17.2,NA,NA,"MDothers",18.5
"LE1.4",2025-10-20,3,65.3,7.9,8.1,27800,17.2,NA,NA,"MDothers",18.5
"LE1.4",2025-10-20,6,65.3,7.9,8.1,27800,17.2,NA,NA,"MDothers",18.5
"LE1.4",2025-10-20,9,65.3,7.9,8,27900,17.2,NA,NA,"MDothers",18.5
"LE1.4",2025-10-20,12,65.48,7.8,7.7,28200,17.4,NA,NA,"MDothers",18.6
"LE1.4",2025-10-20,15,65.84,7.8,7.5,28500,17.6,NA,NA,"MDothers",18.8
"LE1.3",2025-10-20,0.5,64.94,8,9,25700,15.7,NA,"1.7","MDothers",18.3
"LE1.3",2025-10-20,1,65.12,8,9,25700,15.7,NA,NA,"MDothers",18.4
"LE1.3",2025-10-20,2,65.12,8,9,25700,15.8,NA,NA,"MDothers",18.4
"LE1.3",2025-10-20,3,65.12,8,8.9,25800,15.8,NA,NA,"MDothers",18.4
"LE1.3",2025-10-20,6,65.3,7.9,8.4,26300,16.2,NA,NA,"MDothers",18.5
"LE1.3",2025-10-20,9,65.48,7.9,8.2,26500,16.3,NA,NA,"MDothers",18.6
"LE1.3",2025-10-20,12,65.48,7.8,7.9,26700,16.4,NA,NA,"MDothers",18.6
"LE1.3",2025-10-20,15,65.48,7.8,7.8,27200,16.8,NA,NA,"MDothers",18.6
"LE1.3",2025-10-20,18,65.66,7.8,7.8,27300,16.8,NA,NA,"MDothers",18.7
"LE1.3",2025-10-20,21,65.66,7.8,7.8,27400,16.9,NA,NA,"MDothers",18.7
"LE1.3",2025-10-20,24,65.66,7.8,7.7,27800,17.2,NA,NA,"MDothers",18.7
"LE1.2",2025-10-20,0.5,64.94,8,8.9,25400,15.5,NA,"1.4","MDothers",18.3
"LE1.2",2025-10-20,1,64.94,8,8.8,25400,15.5,NA,NA,"MDothers",18.3
"LE1.2",2025-10-20,2,65.12,8,8.7,25400,15.5,NA,NA,"MDothers",18.4
"LE1.2",2025-10-20,3,65.12,8,8.7,25400,15.5,NA,NA,"MDothers",18.4
"LE1.2",2025-10-20,6,65.48,7.9,8.6,25400,15.5,NA,NA,"MDothers",18.6
"LE1.2",2025-10-20,9,65.66,7.8,7.6,26400,16.2,NA,NA,"MDothers",18.7
"LE1.2",2025-10-20,12,65.66,7.8,7.7,26800,16.5,NA,NA,"MDothers",18.7
"LE1.2",2025-10-20,15,65.66,7.8,7.5,27400,16.9,NA,NA,"MDothers",18.7
"LE1.2",2025-10-20,16,65.66,7.8,7.4,27500,16.9,NA,NA,"MDothers",18.7
"LE1.1",2025-10-21,0.5,63.86,7.8,8.8,24200,14.7,NA,"1.2","MDothers",17.7
"LE1.1",2025-10-21,1,63.86,7.8,8.8,24200,14.7,NA,NA,"MDothers",17.7
"LE1.1",2025-10-21,2,63.86,7.8,8.8,24200,14.7,NA,NA,"MDothers",17.7
"LE1.1",2025-10-21,3,63.86,7.8,8.8,24200,14.7,NA,NA,"MDothers",17.7
"LE1.1",2025-10-21,6,64.94,7.8,8.2,25000,15.2,NA,NA,"MDothers",18.3
"LE1.1",2025-10-21,9,65.48,7.7,7.4,26700,16.4,NA,NA,"MDothers",18.6
"LE1.1",2025-10-21,11,65.48,7.7,7.3,27000,16.6,NA,NA,"MDothers",18.6
"RET1.1",2025-10-21,0.5,62.6,7.9,8.6,20900,12.6,NA,"0.7","MDothers",17
"RET1.1",2025-10-21,1,62.6,7.9,8.6,20900,12.6,NA,NA,"MDothers",17
"RET1.1",2025-10-21,2,62.78,7.8,8.5,21000,12.6,NA,NA,"MDothers",17.1
"RET1.1",2025-10-21,3,62.96,7.8,8.3,21200,12.8,NA,NA,"MDothers",17.2
"RET1.1",2025-10-21,6,63.32,7.8,8.2,21800,13.2,NA,NA,"MDothers",17.4
"RET1.1",2025-10-21,9,64.04,7.8,8,23100,14,NA,NA,"MDothers",17.8
"RET1.1",2025-10-21,11,64.4,7.8,7.9,23500,14.3,NA,NA,"MDothers",18
"TF1.7",2025-10-21,0.5,62.24,7.6,8.3,13400,7.8,NA,"0.3","MDothers",16.8
"TF1.7",2025-10-21,1,62.06,7.6,8.2,13500,7.8,NA,NA,"MDothers",16.7
"TF1.7",2025-10-21,2,62.06,7.6,8.1,14300,8.3,NA,NA,"MDothers",16.7
"TF1.6",2025-10-21,0.5,61.34,7.5,8.6,7260,4,NA,"0.3","MDothers",16.3
"TF1.6",2025-10-21,1,61.34,7.5,8.5,7270,4,NA,NA,"MDothers",16.3
"TF1.6",2025-10-21,2,61.34,7.5,8.5,7280,4,NA,NA,"MDothers",16.3
"TF1.6",2025-10-21,3,61.16,7.5,8.5,7280,4,NA,NA,"MDothers",16.2
"TF1.6",2025-10-21,7,61.34,7.6,8.6,7290,4,NA,NA,"MDothers",16.3
"TF1.6",2025-10-21,6,61.34,7.6,8.6,7290,4,NA,NA,"MDothers",16.3
"TF1.5",2025-10-21,0.5,61.16,7.4,8.6,3750,2,NA,"0.3","MDothers",16.2
"TF1.5",2025-10-21,1,61.16,7.4,8.6,3770,2,NA,NA,"MDothers",16.2
"TF1.5",2025-10-21,2,61.16,7.4,8.6,3770,2,NA,NA,"MDothers",16.2
"TF1.5",2025-10-21,3,61.16,7.5,8.6,3770,2,NA,NA,"MDothers",16.2
"TF1.5",2025-10-21,6,61.16,7.5,8.6,3770,2,NA,NA,"MDothers",16.2
"TF1.5",2025-10-21,9,60.8,7.5,8.5,3890,2.1,NA,NA,"MDothers",16
"TF1.4",2025-10-20,0,61.7,7.3,8.2,1860,1,NA,"0.3","MDothers",16.5
"TF1.3",2025-10-20,0,60.08,7.2,6.7,481,0.2,NA,"0.4","MDothers",15.6
"TF1.2",2025-10-20,0,58.28,7.3,8.1,403,0.2,NA,NA,"MDothers",14.6
"TF1.0",2025-10-20,0,60.98,7.3,8.2,440,0.2,NA,NA,"MDothers",16.1
"WXT0001",2025-10-20,0,61.34,7.2,6.9,1490,0.8,NA,"0.3","MDothers",16.3
"WT1.1",2025-10-15,0.5,60.44,7.5,9.6,8520,4.8,NA,"0.5","MDothers",15.8
"WT1.1",2025-10-15,1,60.62,7.5,9.4,8730,4.9,NA,NA,"MDothers",15.9
"WT1.1",2025-10-15,1.3,61.7,7.5,9.1,9400,5.3,NA,NA,"MDothers",16.5
"WT2.1",2025-10-15,0.5,60.8,7.2,9,11400,6.5,NA,"0.7","MDothers",16
"WT2.1",2025-10-15,0.9,61.34,7.2,8.6,11700,6.7,NA,NA,"MDothers",16.3
"WT3.1",2025-10-15,0.5,63.14,7.7,8.8,13400,7.8,NA,"0.6","MDothers",17.3
"WT3.1",2025-10-15,1,63.14,7.7,8.6,14100,8.2,NA,NA,"MDothers",17.3
"WT3.1",2025-10-15,2,63.32,7.6,8.4,15500,9.1,NA,NA,"MDothers",17.4
"WT3.1",2025-10-15,2.4,62.96,7.6,8.5,15800,9.3,NA,NA,"MDothers",17.2
"WT4.1",2025-10-15,0.5,61.88,8.2,9.8,9310,5.3,NA,"0.4","MDothers",16.6
"WT4.1",2025-10-15,0.7,62.24,8,8.6,10600,6,NA,NA,"MDothers",16.8
"WT5.1",2025-10-06,0.5,71.6,7.9,8.2,20100,12,NA,"1.3","MDothers",22
"WT5.1",2025-10-06,1,71.6,7.9,8.2,20000,12,NA,NA,"MDothers",22
"WT5.1",2025-10-06,2,71.6,7.9,8.2,20000,12,NA,NA,"MDothers",22
"WT5.1",2025-10-06,3,71.6,7.9,8.2,20000,12,NA,NA,"MDothers",22
"WT5.1",2025-10-06,4,71.78,7.9,7.3,20000,12,NA,NA,"MDothers",22.1
"WT5.1",2025-10-06,5,72.14,7.7,5.9,21500,12.9,NA,NA,"MDothers",22.3
"WT5.1",2025-10-06,6,72.32,7.6,5.1,22000,13.3,NA,NA,"MDothers",22.4
"WT5.1",2025-10-06,7,72.5,7.4,3.7,22900,13.8,NA,NA,"MDothers",22.5
"WT5.1",2025-10-06,8,72.5,7.4,3.4,23500,14.2,NA,NA,"MDothers",22.5
"WT5.1",2025-10-06,9,72.5,7.4,3.4,24000,14.6,NA,NA,"MDothers",22.5
"WT5.1",2025-10-06,10,72.68,7.3,2.8,25000,15.2,NA,NA,"MDothers",22.6
"WT5.1",2025-10-06,11,72.68,7.3,2.4,25600,15.7,NA,NA,"MDothers",22.6
"WT5.1",2025-10-06,12,72.68,7.2,1.6,27000,16.6,NA,NA,"MDothers",22.6
"WT5.1",2025-10-06,13,72.68,7.2,1.3,28100,17.3,NA,NA,"MDothers",22.6
"WT5.1",2025-10-06,14,72.5,7.1,1.1,28800,17.8,NA,NA,"MDothers",22.5
"WT5.1",2025-10-06,15,72.5,7.1,1.1,29400,18.2,NA,NA,"MDothers",22.5
"WT5.1",2025-10-06,15.5,72.5,7.1,1,29900,18.5,NA,NA,"MDothers",22.5
"WT6.1",2025-10-07,0.5,73.04,7.9,7.1,19700,11.7,NA,"0.9","MDothers",22.8
"WT6.1",2025-10-07,1,73.04,7.9,7.1,19700,11.7,NA,NA,"MDothers",22.8
"WT6.1",2025-10-07,2,73.04,7.9,7.1,19700,11.7,NA,NA,"MDothers",22.8
"WT6.1",2025-10-07,3,72.5,7.6,4.8,20600,12.4,NA,NA,"MDothers",22.5
"WT6.1",2025-10-07,4,71.78,7.4,3.1,21100,12.7,NA,NA,"MDothers",22.1
"WT6.1",2025-10-07,5.1,71.78,7.4,3,22000,13.3,NA,NA,"MDothers",22.1
"WT7.1",2025-10-15,0.5,66.2,7.8,7.9,22800,13.8,NA,"1.6","MDothers",19
"WT7.1",2025-10-15,1,66.2,7.8,7.9,22800,13.8,NA,NA,"MDothers",19
"WT7.1",2025-10-15,2,66.2,7.7,7.8,22900,13.8,NA,NA,"MDothers",19
"WT7.1",2025-10-15,3,66.2,7.7,7.7,23000,13.9,NA,NA,"MDothers",19
"WT7.1",2025-10-15,5,66.2,7.7,7.8,23300,14.1,NA,NA,"MDothers",19
"WT7.1",2025-10-15,7,66.2,7.7,7.7,23400,14.2,NA,NA,"MDothers",19
"WT7.1",2025-10-15,9,66.02,7.7,7.6,23700,14.4,NA,NA,"MDothers",18.9
"WT7.1",2025-10-15,11,66.02,7.6,7.5,23800,14.5,NA,NA,"MDothers",18.9
"WT7.1",2025-10-15,12.2,66.02,7.6,7.5,23900,14.6,NA,NA,"MDothers",18.9
"WT8.1",2025-10-15,0.5,65.12,7.8,8,22300,13.5,NA,"1","MDothers",18.4
"WT8.1",2025-10-15,1,65.12,7.8,8,22400,13.6,NA,NA,"MDothers",18.4
"WT8.1",2025-10-15,2,65.12,7.8,8.1,22600,13.7,NA,NA,"MDothers",18.4
"WT8.1",2025-10-15,3,65.48,7.8,7.9,23500,14.3,NA,NA,"MDothers",18.6
"WT8.1",2025-10-15,4,65.48,7.8,7.7,23600,14.3,NA,NA,"MDothers",18.6
"WT8.1",2025-10-15,5,65.48,7.8,7.7,23600,14.3,NA,NA,"MDothers",18.6
"WT8.1",2025-10-15,6,65.3,7.8,7.7,23800,14.4,NA,NA,"MDothers",18.5
"WT8.1",2025-10-15,7.2,65.3,7.8,7.7,23800,14.5,NA,NA,"MDothers",18.5
"WT8.2",2025-10-15,0.5,63.68,7.9,8.7,23400,14.2,NA,"0.8","MDothers",17.6
"WT8.2",2025-10-15,1,63.68,7.9,8.6,23500,14.2,NA,NA,"MDothers",17.6
"WT8.2",2025-10-15,2.2,63.5,7.9,8.5,23500,14.2,NA,NA,"MDothers",17.5
"WT8.3",2025-10-15,0.5,62.96,7.9,8.7,23700,14.4,NA,"0.8","MDothers",17.2
"WT8.3",2025-10-15,1,62.96,7.9,8.6,23700,14.4,NA,NA,"MDothers",17.2
"WT8.3",2025-10-15,2,62.96,7.9,8.5,23700,14.4,NA,NA,"MDothers",17.2
"WT8.3",2025-10-15,2.9,62.78,7.9,8.4,23700,14.4,NA,NA,"MDothers",17.1
"ET1.1",2025-10-07,0.5,72.68,7.9,9.5,3910,2.1,NA,"0.5","MDothers",22.6
"ET1.1",2025-10-07,1,72.68,7.9,9.3,3960,2.1,NA,NA,"MDothers",22.6
"ET1.1",2025-10-07,1.8,71.96,7.9,8.4,4140,2.2,NA,NA,"MDothers",22.2
"ET2.1",2025-10-07,0.5,72.5,7.4,7.4,12000,6.9,NA,"0.5","MDothers",22.5
"ET2.1",2025-10-07,1,72.5,7.4,7.3,12000,6.9,NA,NA,"MDothers",22.5
"ET2.1",2025-10-07,2,72.5,7.4,7.3,12000,6.9,NA,NA,"MDothers",22.5
"ET2.1",2025-10-07,3,72.5,7.4,7.3,12000,6.9,NA,NA,"MDothers",22.5
"ET2.1",2025-10-07,5,72.5,7.4,7.3,12000,6.9,NA,NA,"MDothers",22.5
"ET2.1",2025-10-07,7,72.5,7.4,7.3,12000,6.9,NA,NA,"MDothers",22.5
"ET2.1",2025-10-07,9,72.5,7.4,7.3,12000,6.9,NA,NA,"MDothers",22.5
"ET2.1",2025-10-07,11,72.5,7.4,7.3,12000,6.9,NA,NA,"MDothers",22.5
"ET2.1",2025-10-07,12,72.5,7.4,7.3,12000,6.9,NA,NA,"MDothers",22.5
"ET2.1",2025-10-07,12.8,72.5,7.4,7.3,12000,6.9,NA,NA,"MDothers",22.5
"ET2.2",2025-10-07,0.5,71.96,7.3,6.7,10400,5.9,NA,"0.3","MDothers",22.2
"ET2.2",2025-10-07,1,71.96,7.3,6.6,10400,5.9,NA,NA,"MDothers",22.2
"ET2.2",2025-10-07,2,71.96,7.3,6.6,10400,5.9,NA,NA,"MDothers",22.2
"ET2.2",2025-10-07,2.5,71.96,7.3,6.6,10400,5.9,NA,NA,"MDothers",22.2
"ET2.3",2025-10-07,0.5,72.5,7.4,7.3,11300,6.4,NA,"0.5","MDothers",22.5
"ET2.3",2025-10-07,1,72.5,7.4,7.2,11300,6.4,NA,NA,"MDothers",22.5
"ET2.3",2025-10-07,2,72.5,7.4,7.2,11300,6.4,NA,NA,"MDothers",22.5
