"UTMX","UTMY","Segment","Sdepth","volume_m","DO","Wtemp","uniqueID","Sdepthm","name","habitat","paramofinterest","heatcol","habitatword"
368000,4280000,"CB4MH",11.48294,1e+06,1.65,79.9,"368000 4280000",3.5,"Randle Cliffs",0,0,"#000000","Unsuitable"
368000,4289000,"CB4MH",1.64042,1e+06,7.4,82.6,"368000 4289000",0.5,"Holland Pt Bar",2,2,"#FFFE00","Tolerable"
369000,4278000,"CB4MH",11.48294,1e+06,1.13,79.7,"369000 4278000",3.5,"Randle Cliffs",0,0,"#000000","Unsuitable"
369000,4289000,"CB4MH",1.64042,1e+06,7.44,82.6,"369000 4289000",0.5,"Holland Pt Bar",2,2,"#FFFE00","Tolerable"
372000,4271000,"CB4MH",1.64042,1e+06,6.99,82.6,"372000 4271000",0.5,"Winter Gooses",2,2,"#FFFE00","Tolerable"
373000,4271000,"CB4MH",0,1e+06,7.14,82.7,"373000 4271000",0,"Winter Gooses",2,2,"#FFFE00","Tolerable"
373000,4272000,"CB4MH",1.64042,1e+06,7.03,82.6,"373000 4272000",0.5,"Winter Gooses",2,2,"#FFFE00","Tolerable"
373000,4307000,"CB4MH",1.64042,1e+06,6.82,82.9,"373000 4307000",0.5,"Thomas Pt Shoal",2,2,"#FFFE00","Tolerable"
374000,4271000,"CB4MH",26.24672,1e+06,0.24,76.2,"374000 4271000",8,"Winter Gooses",0,0,"#000000","Unsuitable"
374000,4272000,"CB4MH",21.32546,1e+06,1.01,77.4,"374000 4272000",6.5,"Winter Gooses",0,0,"#000000","Unsuitable"
374000,4307000,"CB4MH",3.28084,1e+06,5.94,82.5,"374000 4307000",1,"Thomas Pt Shoal",2,2,"#FFFE00","Tolerable"
375000,4307000,"CB4MH",0,1e+06,7.41,83.4,"375000 4307000",0,"Thomas Pt Shoal",2,2,"#FFFE00","Tolerable"
375000,4311000,"CB4MH",1.64042,1e+06,6.5,82.5,"375000 4311000",0.5,"Tolly Pt Ground",2,2,"#FFFE00","Tolerable"
376000,4268000,"CB4MH",19.68504,1e+06,2.59,78.9,"376000 4268000",6,"Summer Gooses",1,1,"#F9A100","Marginal"
376000,4282000,"CB4MH",27.88714,1e+06,0.21,75.2,"376000 4282000",8.5,"Devils Hole",0,0,"#000000","Unsuitable"
376000,4315000,"CB4MH",1.64042,1e+06,6.59,81.9,"376000 4315000",0.5,"Hacketts Bar",3,3,"#1E90FF","Suitable"
377000,4267000,"CB4MH",21.32546,1e+06,1.91,78.3,"377000 4267000",6.5,"Summer Gooses",0,0,"#000000","Unsuitable"
377000,4268000,"CB4MH",1.64042,1e+06,7.09,82.5,"377000 4268000",0.5,"Summer Gooses",2,2,"#FFFE00","Tolerable"
377000,4269000,"CB4MH",0,1e+06,7.17,82.6,"377000 4269000",0,"Summer Gooses",2,2,"#FFFE00","Tolerable"
377000,4281000,"CB4MH",24.6063,1e+06,0.28,75.8,"377000 4281000",7.5,"Devils Hole",0,0,"#000000","Unsuitable"
377000,4282000,"CB4MH",26.24672,1e+06,0.25,75.5,"377000 4282000",8,"Devils Hole",0,0,"#000000","Unsuitable"
377000,4294000,"CB4MH",24.6063,1e+06,0.88,78.1,"377000 4294000",7.5,"The Hill",0,0,"#000000","Unsuitable"
377000,4315000,"CB4MH",4.92126,1e+06,6.1,81.7,"377000 4315000",1.5,"Hacketts Bar",3,3,"#1E90FF","Suitable"
378000,4214000,"POTMH",1.64042,1e+06,6.68,81.8,"378000 4214000",0.5,"Cornfield Harbor",3,3,"#1E90FF","Suitable"
378000,4215000,"POTMH",0,1e+06,6.66,81.8,"378000 4215000",0,"Cornfield Harbor",3,3,"#1E90FF","Suitable"
378000,4244000,"CB5MH_MD",8.2021,1e+06,6.44,81.4,"378000 4244000",2.5,"Chinese Mud",3,3,"#1E90FF","Suitable"
378000,4245000,"CB5MH_MD",0,1e+06,8.23,82,"378000 4245000",0,"Chinese Mud",3,3,"#1E90FF","Suitable"
378000,4267000,"CB4MH",26.24672,1e+06,0.39,76.5,"378000 4267000",8,"Summer Gooses",0,0,"#000000","Unsuitable"
378000,4268000,"CB4MH",8.2021,1e+06,6.67,82.2,"378000 4268000",2.5,"Summer Gooses",3,3,"#1E90FF","Suitable"
378000,4269000,"CB4MH",0,1e+06,7.08,82.5,"378000 4269000",0,"Summer Gooses",2,2,"#FFFE00","Tolerable"
378000,4274000,"CB4MH",0,1e+06,7.33,82.6,"378000 4274000",0,"Clay Banks",2,2,"#FFFE00","Tolerable"
378000,4275000,"CB4MH",3.28084,1e+06,7.25,82.5,"378000 4275000",1,"Clay Banks",2,2,"#FFFE00","Tolerable"
378000,4294000,"CB4MH",3.28084,1e+06,7.35,82.7,"378000 4294000",1,"The Hill",2,2,"#FFFE00","Tolerable"
378000,4327000,"CB3MH",6.56168,1e+06,3.22,80.7,"378000 4327000",2,"Snake Reef",2,2,"#FFFE00","Tolerable"
378000,4328000,"CB3MH",6.56168,1e+06,3.09,80.7,"378000 4328000",2,"Snake Reef",2,2,"#FFFE00","Tolerable"
378000,4335000,"CB3MH",6.56168,1e+06,3.34,80.7,"378000 4335000",2,"Seven Foot Knoll",2,2,"#FFFE00","Tolerable"
379000,4213000,"POTMH",21.32546,1e+06,0.57,79.8,"379000 4213000",6.5,"Cornfield Harbor",0,0,"#000000","Unsuitable"
379000,4214000,"POTMH",4.92126,1e+06,6.49,81.7,"379000 4214000",1.5,"Cornfield Harbor",3,3,"#1E90FF","Suitable"
379000,4243000,"CB5MH_MD",11.48294,1e+06,3.22,79.3,"379000 4243000",3.5,"Chinese Mud",2,2,"#FFFE00","Tolerable"
379000,4244000,"CB5MH_MD",6.56168,1e+06,7.01,81.5,"379000 4244000",2,"Chinese Mud",3,3,"#1E90FF","Suitable"
379000,4245000,"CB5MH_MD",9.84252,1e+06,5.49,80.9,"379000 4245000",3,"Chinese Mud",3,3,"#1E90FF","Suitable"
379000,4246000,"CB5MH_MD",0,1e+06,8.23,82.1,"379000 4246000",0,"Chinese Mud",3,3,"#1E90FF","Suitable"
379000,4268000,"CB4MH",29.52756,1e+06,0.2,75.7,"379000 4268000",9,"Summer Gooses",0,0,"#000000","Unsuitable"
379000,4273000,"CB4MH",1.64042,1e+06,7.2,82.5,"379000 4273000",0.5,"Clay Banks",2,2,"#FFFE00","Tolerable"
379000,4274000,"CB4MH",1.64042,1e+06,7.25,82.5,"379000 4274000",0.5,"Clay Banks",2,2,"#FFFE00","Tolerable"
379000,4275000,"CB4MH",0,1e+06,7.38,82.7,"379000 4275000",0,"Clay Banks",2,2,"#FFFE00","Tolerable"
379000,4279000,"CB4MH",0,1e+06,7.47,82.9,"379000 4279000",0,"Stone Rock",2,2,"#FFFE00","Tolerable"
379000,4285000,"CB4MH",0,1e+06,7.37,82.5,"379000 4285000",0,"The Hook",2,2,"#FFFE00","Tolerable"
379000,4288000,"CB4MH",0,1e+06,7.51,82.8,"379000 4288000",0,"The Hook",2,2,"#FFFE00","Tolerable"
379000,4296000,"CB4MH",1.64042,1e+06,7.67,83,"379000 4296000",0.5,"Wild Ground",2,2,"#FFFE00","Tolerable"
379000,4297000,"CB4MH",6.56168,1e+06,7.22,82.7,"379000 4297000",2,"Wild Ground",2,2,"#FFFE00","Tolerable"
380000,4213000,"POTMH",3.28084,1e+06,6.68,81.9,"380000 4213000",1,"Cornfield Harbor",3,3,"#1E90FF","Suitable"
380000,4242000,"CB5MH_MD",11.48294,1e+06,3.21,79.3,"380000 4242000",3.5,"Chinese Mud",2,2,"#FFFE00","Tolerable"
380000,4243000,"CB5MH_MD",11.48294,1e+06,3.1,79.2,"380000 4243000",3.5,"Chinese Mud",2,2,"#FFFE00","Tolerable"
380000,4244000,"CB5MH_MD",11.48294,1e+06,3.35,79.4,"380000 4244000",3.5,"Chinese Mud",2,2,"#FFFE00","Tolerable"
380000,4245000,"CB5MH_MD",11.48294,1e+06,3.79,79.8,"380000 4245000",3.5,"Chinese Mud",2,2,"#FFFE00","Tolerable"
380000,4246000,"CB5MH_MD",4.92126,1e+06,7.38,81.7,"380000 4246000",1.5,"Chinese Mud",3,3,"#1E90FF","Suitable"
380000,4247000,"CB5MH_MD",3.28084,1e+06,7.67,81.9,"380000 4247000",1,"Chinese Mud",3,3,"#1E90FF","Suitable"
380000,4248000,"CB5MH_MD",0,1e+06,8,82.3,"380000 4248000",0,"Chinese Mud",3,3,"#1E90FF","Suitable"
380000,4264000,"CB4MH",0,1e+06,7.21,82.6,"380000 4264000",0,"James Is Stone Piles",2,2,"#FFFE00","Tolerable"
380000,4265000,"CB4MH",0,1e+06,7.18,82.5,"380000 4265000",0,"James Is Stone Piles",2,2,"#FFFE00","Tolerable"
380000,4279000,"CB4MH",1.64042,1e+06,7.39,82.7,"380000 4279000",0.5,"Stone Rock",2,2,"#FFFE00","Tolerable"
380000,4280000,"CB4MH",6.56168,1e+06,7.15,82.5,"380000 4280000",2,"Stone Rock",2,2,"#FFFE00","Tolerable"
380000,4296000,"CB4MH",1.64042,1e+06,7.43,82.9,"380000 4296000",0.5,"Wild Ground",2,2,"#FFFE00","Tolerable"
380000,4297000,"CB4MH",24.6063,1e+06,1.24,79.2,"380000 4297000",7.5,"Wild Ground",0,0,"#000000","Unsuitable"
380000,4299000,"CB4MH",1.64042,1e+06,7.73,83,"380000 4299000",0.5,"Bloody Pt Bar",2,2,"#FFFE00","Tolerable"
380000,4300000,"CB4MH",0,1e+06,7.8,83,"380000 4300000",0,"Bloody Pt Bar",2,2,"#FFFE00","Tolerable"
380000,4303000,"CB4MH",4.92126,1e+06,7.18,82.5,"380000 4303000",1.5,"Gum Thickets",2,2,"#FFFE00","Tolerable"
380000,4304000,"CB4MH",1.64042,1e+06,7.85,82.9,"380000 4304000",0.5,"Gum Thickets",2,2,"#FFFE00","Tolerable"
380000,4305000,"CB4MH",1.64042,1e+06,7.87,82.9,"380000 4305000",0.5,"Gum Thickets",2,2,"#FFFE00","Tolerable"
380000,4306000,"CB4MH",29.52756,1e+06,0.37,76.1,"380000 4306000",9,"Gum Thickets",0,0,"#000000","Unsuitable"
380000,4327000,"CB3MH",13.12336,1e+06,3.99,80.6,"380000 4327000",4,"Belvidere Shoal",2,2,"#FFFE00","Tolerable"
380000,4328000,"CB3MH",6.56168,1e+06,3.71,81.1,"380000 4328000",2,"Belvidere Shoal",2,2,"#FFFE00","Tolerable"
380000,4329000,"CB3MH",6.56168,1e+06,3.72,81.2,"380000 4329000",2,"Belvidere Shoal",2,2,"#FFFE00","Tolerable"
380000,4330000,"CB3MH",0,1e+06,7.34,82.6,"380000 4330000",0,"Belvidere Shoal",2,2,"#FFFE00","Tolerable"
381000,4212000,"POTMH",16.4042,1e+06,0.46,79.3,"381000 4212000",5,"Cornfield Harbor",0,0,"#000000","Unsuitable"
381000,4240000,"CB5MH_MD",0,1e+06,8.24,82.1,"381000 4240000",0,"Cedar Pt Rips",3,3,"#1E90FF","Suitable"
381000,4243000,"CB5MH_MD",11.48294,1e+06,3.38,79.4,"381000 4243000",3.5,"Chinese Mud",2,2,"#FFFE00","Tolerable"
381000,4244000,"CB5MH_MD",11.48294,1e+06,3.59,79.6,"381000 4244000",3.5,"Chinese Mud",2,2,"#FFFE00","Tolerable"
381000,4245000,"CB5MH_MD",3.28084,1e+06,7.86,81.8,"381000 4245000",1,"Chinese Mud",3,3,"#1E90FF","Suitable"
381000,4246000,"CB5MH_MD",6.56168,1e+06,7.05,81.7,"381000 4246000",2,"Chinese Mud",3,3,"#1E90FF","Suitable"
381000,4265000,"CB4MH",0,1e+06,7.22,82.5,"381000 4265000",0,"James Is Stone Piles",2,2,"#FFFE00","Tolerable"
381000,4266000,"CB4MH",0,1e+06,7.19,82.5,"381000 4266000",0,"James Is Stone Piles",2,2,"#FFFE00","Tolerable"
381000,4297000,"CB4MH",34.44882,1e+06,0.2,76.1,"381000 4297000",10.5,"Wild Ground",0,0,"#000000","Unsuitable"
381000,4311000,"CB4MH",1.64042,1e+06,6.82,82.2,"381000 4311000",0.5,"Brickhouse Bar",3,3,"#1E90FF","Suitable"
381000,4312000,"CB4MH",6.56168,1e+06,5.78,81.8,"381000 4312000",2,"Brickhouse Bar",3,3,"#1E90FF","Suitable"
381000,4327000,"CB3MH",8.2021,1e+06,5.68,81.8,"381000 4327000",2.5,"Belvidere Shoal",3,3,"#1E90FF","Suitable"
381000,4328000,"CB3MH",0,1e+06,7.23,82.5,"381000 4328000",0,"Belvidere Shoal",2,2,"#FFFE00","Tolerable"
381000,4329000,"CB3MH",0,1e+06,7.29,82.6,"381000 4329000",0,"Belvidere Shoal",2,2,"#FFFE00","Tolerable"
381000,4330000,"CB3MH",0,1e+06,7.34,82.6,"381000 4330000",0,"Belvidere Shoal",2,2,"#FFFE00","Tolerable"
381000,4334000,"CB3MH",3.28084,1e+06,6.73,82.2,"381000 4334000",1,"Six Foot Knoll",3,3,"#1E90FF","Suitable"
382000,4211000,"POTMH",16.4042,1e+06,0.34,79.3,"382000 4211000",5,"Cornfield Harbor",0,0,"#000000","Unsuitable"
382000,4212000,"POTMH",8.2021,1e+06,6.16,81.8,"382000 4212000",2.5,"Cornfield Harbor",3,3,"#1E90FF","Suitable"
382000,4266000,"CB4MH",0,1e+06,7.26,82.5,"382000 4266000",0,"James Is Stone Piles",2,2,"#FFFE00","Tolerable"
382000,4299000,"EASMH",0,250000,7.47,82.9,"382000 4299000",0,"Kent Island Ground",2,2,"#FFFE00","Tolerable"
382000,4299500,"EASMH",3.28084,250000,7.3,82.6,"382000 4299500",1,"Kent Island Ground",2,2,"#FFFE00","Tolerable"
382000,4300000,"EASMH",1.64042,250000,7.57,82.9,"382000 4300000",0.5,"Kent Island Ground",2,2,"#FFFE00","Tolerable"
382000,4300500,"EASMH",3.28084,250000,7.41,82.7,"382000 4300500",1,"Kent Island Ground",2,2,"#FFFE00","Tolerable"
382000,4327000,"CB3MH",9.84252,1e+06,5.75,81.9,"382000 4327000",3,"Belvidere Shoal",3,3,"#1E90FF","Suitable"
382000,4328000,"CB3MH",1.64042,1e+06,7,82.5,"382000 4328000",0.5,"Belvidere Shoal",2,2,"#FFFE00","Tolerable"
382000,4329000,"CB3MH",1.64042,1e+06,7.05,82.5,"382000 4329000",0.5,"Belvidere Shoal",2,2,"#FFFE00","Tolerable"
382000,4330000,"CB3MH",0,1e+06,7.36,82.7,"382000 4330000",0,"Belvidere Shoal",2,2,"#FFFE00","Tolerable"
382000,4344000,"CB2OH",0,1e+06,6.63,84,"382000 4344000",0,"Sparty's Lump",2,2,"#FFFE00","Tolerable"
382500,4299000,"EASMH",3.28084,250000,7.24,82.6,"382500 4299000",1,"Kent Island Ground",2,2,"#FFFE00","Tolerable"
382500,4299500,"EASMH",3.28084,250000,7.3,82.6,"382500 4299500",1,"Kent Island Ground",2,2,"#FFFE00","Tolerable"
382500,4300000,"EASMH",1.64042,250000,7.56,82.9,"382500 4300000",0.5,"Kent Island Ground",2,2,"#FFFE00","Tolerable"
382500,4300500,"EASMH",0,250000,7.67,82.9,"382500 4300500",0,"Kent Island Ground",2,2,"#FFFE00","Tolerable"
382500,4301000,"EASMH",3.28084,250000,7.43,82.7,"382500 4301000",1,"Kent Island Ground",2,2,"#FFFE00","Tolerable"
383000,4266000,"CB4MH",0,1e+06,7.37,82.6,"383000 4266000",0,"James Is Stone Piles",2,2,"#FFFE00","Tolerable"
383000,4293000,"EASMH",3.28084,250000,7.32,82.6,"383000 4293000",1,"Poplar Is Narrows",2,2,"#FFFE00","Tolerable"
383000,4296000,"EASMH",3.28084,250000,7.18,82.5,"383000 4296000",1,"Wade Pt Ground",2,2,"#FFFE00","Tolerable"
383000,4296500,"EASMH",3.28084,250000,7.16,82.5,"383000 4296500",1,"Wade Pt Ground",2,2,"#FFFE00","Tolerable"
383000,4297000,"EASMH",0,250000,7.42,82.9,"383000 4297000",0,"Wade Pt Ground",2,2,"#FFFE00","Tolerable"
383000,4299500,"EASMH",3.28084,250000,7.31,82.6,"383000 4299500",1,"Kent Island Ground",2,2,"#FFFE00","Tolerable"
383000,4300000,"EASMH",1.64042,250000,7.57,82.8,"383000 4300000",0.5,"Kent Island Ground",2,2,"#FFFE00","Tolerable"
383000,4300500,"EASMH",0,250000,7.67,82.9,"383000 4300500",0,"Kent Island Ground",2,2,"#FFFE00","Tolerable"
383000,4301000,"EASMH",1.64042,250000,7.65,82.9,"383000 4301000",0.5,"Kent Island Ground",2,2,"#FFFE00","Tolerable"
383000,4318000,"CB3MH",26.24672,1e+06,1.94,79,"383000 4318000",8,"Dumping Ground",0,0,"#000000","Unsuitable"
383000,4319000,"CB3MH",21.32546,1e+06,2.89,79.7,"383000 4319000",6.5,"Dumping Ground",1,1,"#F9A100","Marginal"
383000,4320000,"CB3MH",21.32546,1e+06,2.88,79.7,"383000 4320000",6.5,"Dumping Ground",1,1,"#F9A100","Marginal"
383000,4329000,"CB3MH",1.64042,1e+06,7.04,82.5,"383000 4329000",0.5,"Belvidere Shoal",2,2,"#FFFE00","Tolerable"
383000,4334000,"CB3MH",3.28084,1e+06,6.91,82.7,"383000 4334000",1,"Nine Foot Knoll",2,2,"#FFFE00","Tolerable"
383500,4295500,"EASMH",3.28084,250000,7.23,82.5,"383500 4295500",1,"Wade Pt Ground",2,2,"#FFFE00","Tolerable"
383500,4296000,"EASMH",3.28084,250000,7.21,82.5,"383500 4296000",1,"Wade Pt Ground",2,2,"#FFFE00","Tolerable"
383500,4296500,"EASMH",1.64042,250000,7.42,82.8,"383500 4296500",0.5,"Wade Pt Ground",2,2,"#FFFE00","Tolerable"
383500,4297000,"EASMH",3.28084,250000,7.2,82.5,"383500 4297000",1,"Wade Pt Ground",2,2,"#FFFE00","Tolerable"
384000,4230000,"CB5MH_MD",9.84252,1e+06,5.95,81.4,"384000 4230000",3,"The Targets",3,3,"#1E90FF","Suitable"
384000,4231000,"CB5MH_MD",16.4042,1e+06,5.76,81.6,"384000 4231000",5,"The Targets",3,3,"#1E90FF","Suitable"
384000,4251000,"CB4MH",22.96588,1e+06,1.22,78.2,"384000 4251000",7,"Punch Island Ground",0,0,"#000000","Unsuitable"
384000,4265500,"LCHMH",0,250000,7.45,82.6,"384000 4265500",0,"James Is Stone Piles",2,2,"#FFFE00","Tolerable"
384000,4266000,"LCHMH",0,250000,7.45,82.6,"384000 4266000",0,"James Is Stone Piles",2,2,"#FFFE00","Tolerable"
384000,4266500,"LCHMH",0,250000,7.44,82.6,"384000 4266500",0,"James Is Stone Piles",2,2,"#FFFE00","Tolerable"
384000,4274000,"CHOMH1",0,1e+06,7.39,82.6,"384000 4274000",0,"Diamonds",2,2,"#FFFE00","Tolerable"
384000,4295000,"EASMH",3.28084,250000,7.27,82.6,"384000 4295000",1,"Wade Pt Ground",2,2,"#FFFE00","Tolerable"
384000,4295500,"EASMH",1.64042,250000,7.5,82.8,"384000 4295500",0.5,"Wade Pt Ground",2,2,"#FFFE00","Tolerable"
384000,4296000,"EASMH",1.64042,250000,7.48,82.8,"384000 4296000",0.5,"Wade Pt Ground",2,2,"#FFFE00","Tolerable"
384000,4296500,"EASMH",3.28084,250000,7.24,82.5,"384000 4296500",1,"Wade Pt Ground",2,2,"#FFFE00","Tolerable"
384000,4297000,"EASMH",1.64042,250000,7.46,82.8,"384000 4297000",0.5,"Wade Pt Ground",2,2,"#FFFE00","Tolerable"
384000,4321000,"CB3MH",24.6063,1e+06,2.12,79.1,"384000 4321000",7.5,"Dumping Ground",1,1,"#F9A100","Marginal"
384000,4322000,"CB3MH",24.6063,1e+06,2.1,79.1,"384000 4322000",7.5,"Dumping Ground",1,1,"#F9A100","Marginal"
384000,4323000,"CB3MH",16.4042,1e+06,2.96,79.9,"384000 4323000",5,"Dumping Ground",1,1,"#F9A100","Marginal"
384000,4334000,"CB3MH",0,1e+06,7.61,83.1,"384000 4334000",0,"Nine Foot Knoll",2,2,"#FFFE00","Tolerable"
384000,4340000,"CB3MH",3.28084,1e+06,6.37,82.6,"384000 4340000",1,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
384000,4341000,"CB3MH",0,1e+06,7.08,83.1,"384000 4341000",0,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
384000,4342000,"CB2OH",0,1e+06,6.88,83.6,"384000 4342000",0,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
384000,4343000,"CB2OH",3.28084,1e+06,6.04,83,"384000 4343000",1,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
384500,4295000,"EASMH",1.64042,250000,7.55,82.8,"384500 4295000",0.5,"Wade Pt Ground",2,2,"#FFFE00","Tolerable"
384500,4295500,"EASMH",0,250000,7.6,82.9,"384500 4295500",0,"Wade Pt Ground",2,2,"#FFFE00","Tolerable"
384500,4296000,"EASMH",1.64042,250000,7.52,82.8,"384500 4296000",0.5,"Wade Pt Ground",2,2,"#FFFE00","Tolerable"
384500,4296500,"EASMH",1.64042,250000,7.51,82.8,"384500 4296500",0.5,"Wade Pt Ground",2,2,"#FFFE00","Tolerable"
384500,4297000,"EASMH",0,250000,7.57,82.9,"384500 4297000",0,"Wade Pt Ground",2,2,"#FFFE00","Tolerable"
384500,4300500,"EASMH",1.64042,250000,7.66,82.8,"384500 4300500",0.5,"Long Pt Ground",2,2,"#FFFE00","Tolerable"
384500,4301000,"EASMH",3.28084,250000,7.46,82.5,"384500 4301000",1,"Long Pt Ground",2,2,"#FFFE00","Tolerable"
384500,4301500,"EASMH",3.28084,250000,7.49,82.5,"384500 4301500",1,"Long Pt Ground",2,2,"#FFFE00","Tolerable"
384500,4302000,"EASMH",0,250000,7.83,82.8,"384500 4302000",0,"Long Pt Ground",2,2,"#FFFE00","Tolerable"
385000,4209000,"CB5MH_MD",16.4042,1e+06,0.51,79.4,"385000 4209000",5,"The Triangle",0,0,"#000000","Unsuitable"
385000,4230000,"CB5MH_MD",9.84252,1e+06,5.96,81.5,"385000 4230000",3,"The Targets",3,3,"#1E90FF","Suitable"
385000,4231000,"CB5MH_MD",6.56168,1e+06,6.67,81.8,"385000 4231000",2,"The Targets",3,3,"#1E90FF","Suitable"
385000,4251000,"CB4MH",0,1e+06,7.74,82.5,"385000 4251000",0,"Punch Island Ground",2,2,"#FFFE00","Tolerable"
385000,4252000,"CB4MH",0,1e+06,7.73,82.6,"385000 4252000",0,"Punch Island Ground",2,2,"#FFFE00","Tolerable"
385000,4295500,"EASMH",0,250000,7.64,82.9,"385000 4295500",0,"Wade Pt Ground",2,2,"#FFFE00","Tolerable"
385000,4296000,"EASMH",0,250000,7.62,82.9,"385000 4296000",0,"Wade Pt Ground",2,2,"#FFFE00","Tolerable"
385000,4296500,"EASMH",3.28084,250000,7.31,82.5,"385000 4296500",1,"Wade Pt Ground",2,2,"#FFFE00","Tolerable"
385000,4301000,"EASMH",1.64042,250000,7.71,82.7,"385000 4301000",0.5,"Long Pt Ground",2,2,"#FFFE00","Tolerable"
385000,4301500,"EASMH",3.28084,250000,7.51,82.5,"385000 4301500",1,"Long Pt Ground",2,2,"#FFFE00","Tolerable"
385000,4302000,"EASMH",0,250000,7.85,82.8,"385000 4302000",0,"Long Pt Ground",2,2,"#FFFE00","Tolerable"
385000,4331000,"CB3MH",3.28084,1e+06,6.88,82.5,"385000 4331000",1,"Swan Pt Ground",2,2,"#FFFE00","Tolerable"
385000,4332000,"CB3MH",14.76378,1e+06,1.92,80,"385000 4332000",4.5,"Swan Pt Ground",0,0,"#000000","Unsuitable"
385000,4333000,"CB3MH",18.04462,1e+06,1.67,78.9,"385000 4333000",5.5,"Swan Pt Ground",0,0,"#000000","Unsuitable"
385000,4340000,"CB3MH",0,1e+06,7.24,83.1,"385000 4340000",0,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
385000,4341000,"CB3MH",3.28084,1e+06,6.27,82.6,"385000 4341000",1,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
385000,4342000,"CB2OH",1.64042,1e+06,6.71,83.3,"385000 4342000",0.5,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
385000,4343000,"CB2OH",3.28084,1e+06,6.07,83,"385000 4343000",1,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
385000,4344000,"CB2OH",1.64042,1e+06,6.54,83.4,"385000 4344000",0.5,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
385500,4296000,"EASMH",1.64042,250000,7.58,82.8,"385500 4296000",0.5,"Wade Pt Ground",2,2,"#FFFE00","Tolerable"
385500,4302000,"EASMH",3.28084,250000,7.56,82.5,"385500 4302000",1,"Long Pt Ground",2,2,"#FFFE00","Tolerable"
386000,4209000,"CB5MH_MD",14.76378,1e+06,2.63,80.2,"386000 4209000",4.5,"The Triangle",1,1,"#F9A100","Marginal"
386000,4210000,"CB5MH_MD",14.76378,1e+06,2.68,80.3,"386000 4210000",4.5,"The Triangle",1,1,"#F9A100","Marginal"
386000,4231000,"CB5MH_MD",19.68504,1e+06,3.71,80.3,"386000 4231000",6,"The Targets",2,2,"#FFFE00","Tolerable"
386000,4331000,"CB3MH",22.96588,1e+06,1.73,78,"386000 4331000",7,"Swan Pt Ground",0,0,"#000000","Unsuitable"
386000,4332000,"CB3MH",14.76378,1e+06,1.87,80,"386000 4332000",4.5,"Swan Pt Ground",0,0,"#000000","Unsuitable"
386000,4333000,"CB3MH",14.76378,1e+06,1.75,79.9,"386000 4333000",4.5,"Swan Pt Ground",0,0,"#000000","Unsuitable"
386000,4340000,"CB3MH",1.64042,1e+06,6.88,83,"386000 4340000",0.5,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
386000,4341000,"CB3MH",0,1e+06,7.1,83.1,"386000 4341000",0,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
386000,4342000,"CB2OH",0,1e+06,6.89,83.5,"386000 4342000",0,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
386000,4343000,"CB2OH",1.64042,1e+06,6.6,83.3,"386000 4343000",0.5,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
386000,4344000,"CB2OH",0,1e+06,6.67,83.6,"386000 4344000",0,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
387000,4208000,"CB5MH_MD",16.4042,1e+06,0.89,79.6,"387000 4208000",5,"The Triangle",0,0,"#000000","Unsuitable"
387000,4209000,"CB5MH_MD",14.76378,1e+06,2.78,80.3,"387000 4209000",4.5,"The Triangle",1,1,"#F9A100","Marginal"
387000,4210000,"CB5MH_MD",14.76378,1e+06,2.85,80.3,"387000 4210000",4.5,"The Triangle",1,1,"#F9A100","Marginal"
387000,4211000,"CB5MH_MD",14.76378,1e+06,2.96,80.4,"387000 4211000",4.5,"The Triangle",1,1,"#F9A100","Marginal"
387000,4323000,"CB3MH",6.56168,1e+06,6.04,81.8,"387000 4323000",2,"Love Pt Ground",3,3,"#1E90FF","Suitable"
387000,4340000,"CB3MH",0,1e+06,7.25,83.1,"387000 4340000",0,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
387000,4341000,"CB3MH",3.28084,1e+06,6.28,82.7,"387000 4341000",1,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
387000,4342000,"CB2OH",3.28084,1e+06,6.17,82.9,"387000 4342000",1,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
387000,4343000,"CB2OH",0,1e+06,6.72,83.4,"387000 4343000",0,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
387000,4344000,"CB2OH",0,1e+06,6.61,83.5,"387000 4344000",0,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
388000,4208000,"CB5MH_MD",16.4042,1e+06,1.14,79.7,"388000 4208000",5,"The Triangle",0,0,"#000000","Unsuitable"
