UTMX,UTMY
427650,4249100
425150,4249050
425200,4249050
425250,4249050
425300,4249050
425350,4249050
425400,4249050
425450,4249050
425500,4249050
425550,4249050
425600,4249050
425650,4249050
425700,4249050
425750,4249050
425800,4249050
425850,4249050
425900,4249050
425950,4249050
426000,4249050
426050,4249050
426100,4249050
426150,4249050
426200,4249050
426250,4249050
426300,4249050
426350,4249050
426400,4249050
426450,4249050
426500,4249050
426550,4249050
426600,4249050
426650,4249050
426700,4249050
426750,4249050
426800,4249050
426850,4249050
426900,4249050
426950,4249050
427000,4249050
427050,4249050
427100,4249050
425250,4249000
425300,4249000
425350,4249000
425400,4249000
425450,4249000
425500,4249000
425550,4249000
425600,4249000
425650,4249000
425700,4249000
425750,4249000
425800,4249000
425850,4249000
425900,4249000
425950,4249000
426000,4249000
426050,4249000
426100,4249000
426150,4249000
426200,4249000
426250,4249000
426300,4249000
426350,4249000
426400,4249000
426450,4249000
426500,4249000
426550,4249000
426600,4249000
426650,4249000
426700,4249000
426750,4249000
426800,4249000
426850,4249000
426900,4249000
426950,4249000
427000,4249000
427050,4249000
427100,4249000
425400,4248950
425450,4248950
425500,4248950
425550,4248950
425600,4248950
425650,4248950
425700,4248950
425750,4248950
425800,4248950
425850,4248950
425900,4248950
425950,4248950
426000,4248950
426050,4248950
426100,4248950
426150,4248950
426200,4248950
426250,4248950
426300,4248950
426350,4248950
426400,4248950
426450,4248950
426500,4248950
426550,4248950
426600,4248950
426650,4248950
426700,4248950
426750,4248950
426800,4248950
426850,4248950
426900,4248950
426950,4248950
427000,4248950
427050,4248950
427100,4248950
425550,4248900
425600,4248900
425650,4248900
425700,4248900
425750,4248900
425800,4248900
425850,4248900
425900,4248900
425950,4248900
426000,4248900
426050,4248900
426100,4248900
426150,4248900
426200,4248900
426250,4248900
426300,4248900
426350,4248900
426400,4248900
426450,4248900
426500,4248900
426550,4248900
426600,4248900
426650,4248900
426700,4248900
426750,4248900
426800,4248900
426850,4248900
426900,4248900
426950,4248900
427000,4248900
427050,4248900
425650,4248850
425700,4248850
425750,4248850
425800,4248850
425850,4248850
425900,4248850
425950,4248850
426000,4248850
426050,4248850
426100,4248850
426150,4248850
426200,4248850
426250,4248850
426300,4248850
426350,4248850
426400,4248850
426450,4248850
426500,4248850
426550,4248850
426600,4248850
426650,4248850
426700,4248850
426750,4248850
426800,4248850
426850,4248850
426900,4248850
426950,4248850
427000,4248850
425800,4248800
425850,4248800
425900,4248800
425950,4248800
426000,4248800
426050,4248800
426100,4248800
426150,4248800
426200,4248800
426250,4248800
426300,4248800
426350,4248800
426400,4248800
426450,4248800
426500,4248800
426550,4248800
426600,4248800
426650,4248800
426700,4248800
426750,4248800
426800,4248800
426850,4248800
426900,4248800
426950,4248800
425950,4248750
426000,4248750
426050,4248750
426100,4248750
426150,4248750
426200,4248750
426250,4248750
426300,4248750
426350,4248750
426400,4248750
426450,4248750
426500,4248750
426550,4248750
426600,4248750
426650,4248750
426700,4248750
426750,4248750
426800,4248750
426850,4248750
426900,4248750
426050,4248700
426100,4248700
426150,4248700
426200,4248700
426250,4248700
426300,4248700
426350,4248700
426400,4248700
426450,4248700
426500,4248700
426550,4248700
426600,4248700
426650,4248700
426700,4248700
426750,4248700
426800,4248700
426850,4248700
426200,4248650
426250,4248650
426300,4248650
426350,4248650
426400,4248650
426450,4248650
426500,4248650
426550,4248650
426600,4248650
426650,4248650
426700,4248650
426750,4248650
426800,4248650
426350,4248600
426400,4248600
426450,4248600
426500,4248600
426550,4248600
426600,4248600
426650,4248600
426700,4248600
426750,4248600
426600,4248550
426650,4248550
426700,4248550
426750,4248550
426600,4248500
426650,4248500
426700,4248500
425000,4249000
424500,4248500
426500,4248500
424500,4248000
424500,4247500
425000,4247500
426500,4247500
424500,4247000
425000,4247000
424500,4246500
425000,4246500
425500,4246500
425000,4246000
424000,4245500
424500,4245500
425000,4245500
422500,4245000
423000,4245000
423500,4245000
424000,4245000
424500,4245000
425000,4245000
421000,4244500
421500,4244500
422000,4244500
422500,4244500
423000,4244500
423500,4244500
424000,4244500
420500,4244000
421000,4244000
421500,4244000
422000,4244000
422500,4244000
423000,4244000
423500,4244000
420500,4243500
421000,4243500
421500,4243500
422000,4243500
422500,4243500
423000,4243500
423500,4243500
420500,4243000
421000,4243000
421500,4243000
422000,4243000
422500,4243000
423000,4243000
420500,4242500
421000,4242500
421500,4242500
422000,4242500
422500,4242500
424000,4242500
419500,4242000
420000,4242000
420500,4242000
421000,4242000
421500,4242000
422000,4242000
419000,4241500
419500,4241500
420000,4241500
420500,4241500
421000,4241500
421500,4241500
422000,4241500
419000,4241000
419500,4241000
420000,4241000
420500,4241000
421000,4241000
421500,4241000
418500,4240500
419000,4240500
419500,4240500
420000,4240500
420500,4240500
421000,4240500
421500,4240500
418500,4240000
419000,4240000
419500,4240000
420000,4240000
420500,4240000
421000,4240000
418500,4239500
419000,4239500
419500,4239500
420000,4239500
420500,4239500
421000,4239500
418000,4239000
418500,4239000
419000,4239000
419500,4239000
420000,4239000
420500,4239000
418000,4238500
418500,4238500
419000,4238500
419500,4238500
420500,4238500
418500,4238000
419000,4238000
419500,4238000
420000,4238000
420500,4238000
421000,4238000
418000,4237500
418500,4237500
419000,4237500
419500,4237500
420000,4237500
420500,4237500
418000,4237000
418500,4237000
419000,4237000
419500,4237000
420000,4237000
418000,4236500
418500,4236500
419000,4236500
419500,4236500
420000,4236500
417500,4236000
418000,4236000
418500,4236000
419000,4236000
419500,4236000
420000,4236000
417000,4235500
417500,4235500
418000,4235500
418500,4235500
419000,4235500
419500,4235500
417000,4235000
417500,4235000
418000,4235000
418500,4235000
419000,4235000
419500,4235000
417000,4234500
417500,4234500
418000,4234500
418500,4234500
419000,4234500
419500,4234500
420000,4234500
417500,4234000
418000,4234000
418500,4234000
419000,4234000
419500,4234000
420000,4234000
418000,4233500
418500,4233500
419000,4233500
419500,4233500
420000,4233500
420500,4233500
447400,4247200
447300,4247000
447300,4246900
447200,4246500
447100,4246400
447700,4246400
446600,4246200
446700,4246200
446400,4246100
446500,4246100
446400,4246000
446300,4245900
446200,4245800
446300,4245800
446100,4245700
446200,4245700
446100,4245600
446100,4245500
446000,4245400
445900,4245300
446000,4245300
445900,4245200
445800,4245000
445800,4244900
445700,4244800
445800,4244800
445300,4244700
445400,4244700
445500,4244700
445000,4244600
445100,4244600
445200,4244600
444900,4244500
444800,4244400
444700,4244300
438000,4244200
438100,4244200
438200,4244200
438300,4244200
438400,4244200
438500,4244200
442100,4244200
442200,4244200
442300,4244200
444700,4244200
436700,4244100
436800,4244100
436900,4244100
437000,4244100
437100,4244100
437200,4244100
437300,4244100
437900,4244100
438000,4244100
438500,4244100
441900,4244100
442000,4244100
442400,4244100
442500,4244100
444600,4244100
444700,4244100
436600,4244000
436700,4244000
437300,4244000
437400,4244000
437900,4244000
438600,4244000
439300,4244000
439400,4244000
439500,4244000
439600,4244000
439700,4244000
439800,4244000
441800,4244000
441900,4244000
442500,4244000
442600,4244000
443300,4244000
443400,4244000
443500,4244000
443600,4244000
443700,4244000
444600,4244000
444900,4244000
436500,4243900
437500,4243900
437800,4243900
437900,4243900
438700,4243900
439100,4243900
439200,4243900
439900,4243900
440000,4243900
440100,4243900
440900,4243900
441800,4243900
442600,4243900
442700,4243900
443100,4243900
443200,4243900
443300,4243900
443700,4243900
443800,4243900
444500,4243900
436400,4243800
436500,4243800
437500,4243800
437600,4243800
437700,4243800
437800,4243800
438700,4243800
438800,4243800
438900,4243800
439000,4243800
440200,4243800
440300,4243800
440400,4243800
440500,4243800
440600,4243800
440700,4243800
440800,4243800
440900,4243800
441000,4243800
441100,4243800
441200,4243800
441300,4243800
441700,4243800
442700,4243800
442800,4243800
443000,4243800
443100,4243800
443800,4243800
443900,4243800
444000,4243800
444100,4243800
444200,4243800
444300,4243800
444400,4243800
436400,4243700
440400,4243700
440500,4243700
441300,4243700
441400,4243700
441500,4243700
441600,4243700
441700,4243700
442900,4243700
436300,4243600
436400,4243600
436300,4243500
436300,4243400
436300,4243300
436200,4243200
436300,4243200
436200,4243100
436000,4243000
436100,4243000
435800,4242900
435900,4242900
435700,4242800
435800,4242800
435700,4242700
435700,4242600
435700,4242500
435700,4242400
435700,4242300
435700,4242200
435700,4242100
435700,4242000
435800,4242000
435100,4241900
435200,4241900
435400,4241900
435700,4241900
435800,4241900
434800,4241800
434900,4241800
435000,4241800
435100,4241800
435200,4241800
435300,4241800
435400,4241800
435500,4241800
435600,4241800
434700,4241700
434800,4241700
434700,4241600
434600,4241500
434700,4241500
434700,4241400
434700,4241300
434700,4241200
434600,4241100
434700,4241100
434600,4241000
434700,4241000
434500,4240900
434600,4240900
434400,4240800
434500,4240800
434300,4240700
434400,4240700
434100,4240600
434200,4240600
434300,4240600
433800,4240500
433900,4240500
434000,4240500
434100,4240500
433600,4240400
433700,4240400
433800,4240400
433900,4240400
433500,4240300
433600,4240300
433700,4240300
433400,4240200
433500,4240200
433400,4240100
433300,4240000
433300,4239900
433300,4239800
433400,4239800
433400,4239700
433400,4239600
433500,4239600
433500,4239500
433600,4239500
433600,4239400
433600,4239300
433700,4239300
433700,4239200
433700,4239100
433700,4239000
433700,4238900
433600,4238800
433700,4238800
433600,4238700
433700,4238700
433500,4238600
433600,4238600
433500,4238500
433600,4238500
433500,4238400
433600,4238400
433500,4238300
433400,4238200
433500,4238200
433200,4238100
433300,4238100
433400,4238100
432900,4238000
433000,4238000
433100,4238000
433200,4238000
433300,4238000
433600,4238000
432800,4237900
432900,4237900
433000,4237900
433100,4237900
433200,4237900
433300,4237900
433400,4237900
433500,4237900
433600,4237900
433700,4237900
432700,4237800
432800,4237800
432900,4237800
433000,4237800
433700,4237800
433800,4237800
433900,4237800
434000,4237800
434100,4237800
432700,4237700
432800,4237700
434200,4237700
432600,4237600
432700,4237600
434200,4237600
434400,4237600
432600,4237500
432700,4237500
434200,4237500
434400,4237500
432600,4237400
432700,4237400
434200,4237400
432600,4237300
432700,4237300
432500,4237200
432600,4237200
432700,4237200
432500,4237100
432600,4237100
432700,4237100
432500,4237000
432600,4237000
432700,4237000
432500,4236900
432600,4236900
432700,4236900
432500,4236800
432600,4236800
432500,4236700
432600,4236700
432500,4236600
432600,4236600
432400,4236500
432500,4236500
432600,4236500
432400,4236400
432500,4236400
432300,4236300
432400,4236300
432100,4236200
432200,4236200
432300,4236200
432000,4236100
432100,4236100
432200,4236100
432300,4236100
431900,4236000
432000,4236000
432100,4236000
432200,4236000
431100,4235900
431700,4235900
431800,4235900
431900,4235900
432000,4235900
430600,4235800
430700,4235800
430800,4235800
430900,4235800
431000,4235800
431100,4235800
431200,4235800
431300,4235800
431400,4235800
431500,4235800
431600,4235800
431700,4235800
431800,4235800
430400,4235700
430500,4235700
430600,4235700
430700,4235700
430800,4235700
430900,4235700
431000,4235700
431100,4235700
431200,4235700
431300,4235700
431400,4235700
431500,4235700
431600,4235700
430300,4235600
430400,4235600
430500,4235600
430200,4235500
430300,4235500
430400,4235500
430200,4235400
430300,4235400
430100,4235300
430200,4235300
430300,4235300
430100,4235200
430200,4235200
430300,4235200
428100,4235100
430100,4235100
430200,4235100
430300,4235100
427800,4235000
427900,4235000
428000,4235000
428100,4235000
428200,4235000
428300,4235000
428400,4235000
430000,4235000
430100,4235000
430200,4235000
430300,4235000
427800,4234900
427900,4234900
428100,4234900
428200,4234900
428300,4234900
428400,4234900
428500,4234900
428600,4234900
430000,4234900
430100,4234900
430200,4234900
430300,4234900
427500,4234800
427600,4234800
427700,4234800
427800,4234800
427900,4234800
428000,4234800
428100,4234800
428200,4234800
428300,4234800
428400,4234800
428500,4234800
428600,4234800
430000,4234800
430100,4234800
430200,4234800
426700,4234700
426900,4234700
427200,4234700
427300,4234700
427400,4234700
427500,4234700
427600,4234700
427700,4234700
427800,4234700
427900,4234700
428000,4234700
428100,4234700
428200,4234700
428300,4234700
428400,4234700
428500,4234700
428600,4234700
428700,4234700
429900,4234700
430000,4234700
430100,4234700
426100,4234600
426200,4234600
426300,4234600
426400,4234600
426500,4234600
426600,4234600
426700,4234600
426800,4234600
426900,4234600
427000,4234600
427100,4234600
427200,4234600
427300,4234600
427400,4234600
427500,4234600
427600,4234600
427700,4234600
427800,4234600
427900,4234600
428000,4234600
428100,4234600
428200,4234600
428300,4234600
428400,4234600
428500,4234600
428600,4234600
428700,4234600
428800,4234600
428900,4234600
429900,4234600
430000,4234600
426000,4234500
426100,4234500
426200,4234500
426300,4234500
426400,4234500
426500,4234500
426600,4234500
426700,4234500
426800,4234500
426900,4234500
427000,4234500
427100,4234500
427200,4234500
427300,4234500
427400,4234500
427500,4234500
427600,4234500
427700,4234500
427800,4234500
427900,4234500
428000,4234500
428100,4234500
428200,4234500
428300,4234500
428400,4234500
428500,4234500
428600,4234500
428700,4234500
428800,4234500
428900,4234500
429000,4234500
429300,4234500
429700,4234500
429800,4234500
429900,4234500
425900,4234400
426000,4234400
426100,4234400
426200,4234400
426300,4234400
426400,4234400
426500,4234400
426600,4234400
426700,4234400
426800,4234400
426900,4234400
427000,4234400
427100,4234400
427200,4234400
427300,4234400
427400,4234400
427500,4234400
427600,4234400
427700,4234400
427800,4234400
427900,4234400
428000,4234400
428100,4234400
428200,4234400
428300,4234400
428400,4234400
428500,4234400
428600,4234400
428700,4234400
428800,4234400
428900,4234400
429000,4234400
429100,4234400
429200,4234400
429300,4234400
429400,4234400
429500,4234400
429600,4234400
429700,4234400
429800,4234400
429900,4234400
423500,4234300
423600,4234300
425900,4234300
426000,4234300
426100,4234300
426200,4234300
426300,4234300
426400,4234300
426500,4234300
426600,4234300
426700,4234300
426800,4234300
426900,4234300
427000,4234300
427100,4234300
427200,4234300
427300,4234300
427400,4234300
427500,4234300
427600,4234300
427700,4234300
427800,4234300
427900,4234300
428000,4234300
428100,4234300
428200,4234300
428300,4234300
428400,4234300
428500,4234300
428600,4234300
428700,4234300
428800,4234300
428900,4234300
429000,4234300
429100,4234300
429200,4234300
429300,4234300
429400,4234300
429500,4234300
429600,4234300
429700,4234300
429800,4234300
423200,4234200
423300,4234200
423400,4234200
423500,4234200
423600,4234200
423700,4234200
425800,4234200
425900,4234200
426000,4234200
426100,4234200
426200,4234200
426300,4234200
426400,4234200
426500,4234200
426600,4234200
426700,4234200
426800,4234200
426900,4234200
427000,4234200
427100,4234200
427200,4234200
427300,4234200
427400,4234200
427500,4234200
427600,4234200
427700,4234200
427800,4234200
427900,4234200
428100,4234200
428200,4234200
428300,4234200
428400,4234200
428900,4234200
429000,4234200
429100,4234200
429200,4234200
429300,4234200
429400,4234200
429500,4234200
423100,4234100
423200,4234100
423300,4234100
423400,4234100
423500,4234100
423600,4234100
423700,4234100
425800,4234100
425900,4234100
426000,4234100
426100,4234100
426200,4234100
426300,4234100
426400,4234100
426500,4234100
426600,4234100
426700,4234100
426800,4234100
426900,4234100
427000,4234100
427100,4234100
427200,4234100
427300,4234100
427400,4234100
427500,4234100
427600,4234100
428100,4234100
428200,4234100
423200,4234000
423300,4234000
423400,4234000
423500,4234000
423600,4234000
423700,4234000
423800,4234000
425800,4234000
425900,4234000
426000,4234000
426100,4234000
426200,4234000
426300,4234000
426400,4234000
426500,4234000
426600,4234000
426700,4234000
426800,4234000
426900,4234000
427000,4234000
427100,4234000
427200,4234000
427300,4234000
427400,4234000
423100,4233900
423200,4233900
423300,4233900
423400,4233900
423500,4233900
423600,4233900
423700,4233900
423800,4233900
425700,4233900
425800,4233900
425900,4233900
426000,4233900
426100,4233900
426200,4233900
426300,4233900
426400,4233900
426500,4233900
426600,4233900
426700,4233900
426800,4233900
426900,4233900
427000,4233900
427100,4233900
427200,4233900
427300,4233900
423000,4233800
423100,4233800
423200,4233800
423300,4233800
423400,4233800
423500,4233800
423600,4233800
423700,4233800
425700,4233800
425800,4233800
425900,4233800
426000,4233800
426100,4233800
426200,4233800
426300,4233800
426400,4233800
426500,4233800
426600,4233800
426700,4233800
426800,4233800
426900,4233800
427200,4233800
423000,4233700
423100,4233700
423200,4233700
423300,4233700
423400,4233700
423500,4233700
423600,4233700
425600,4233700
425700,4233700
425800,4233700
425900,4233700
426000,4233700
426100,4233700
426200,4233700
426300,4233700
426400,4233700
426500,4233700
426600,4233700
426700,4233700
426800,4233700
423000,4233600
423100,4233600
423200,4233600
423300,4233600
423400,4233600
423500,4233600
425600,4233600
425700,4233600
425800,4233600
425900,4233600
426000,4233600
426100,4233600
426200,4233600
426300,4233600
426400,4233600
426500,4233600
426600,4233600
426700,4233600
422900,4233500
423000,4233500
423100,4233500
423200,4233500
423300,4233500
423400,4233500
423500,4233500
424400,4233500
424500,4233500
424600,4233500
424700,4233500
424800,4233500
424900,4233500
425000,4233500
425100,4233500
425200,4233500
425300,4233500
425400,4233500
425500,4233500
425600,4233500
425700,4233500
425800,4233500
425900,4233500
426000,4233500
426100,4233500
426200,4233500
426300,4233500
426400,4233500
426500,4233500
426600,4233500
422900,4233400
423000,4233400
423100,4233400
423200,4233400
423300,4233400
423400,4233400
423500,4233400
424300,4233400
424400,4233400
424500,4233400
424600,4233400
424700,4233400
424800,4233400
424900,4233400
425000,4233400
425100,4233400
425200,4233400
425300,4233400
425400,4233400
425500,4233400
425600,4233400
425700,4233400
425800,4233400
425900,4233400
426000,4233400
426100,4233400
426200,4233400
426300,4233400
426400,4233400
426500,4233400
422900,4233300
423000,4233300
423100,4233300
423200,4233300
423300,4233300
423400,4233300
423500,4233300
424200,4233300
424300,4233300
424400,4233300
424500,4233300
424600,4233300
424700,4233300
424800,4233300
424900,4233300
425000,4233300
425100,4233300
425200,4233300
425300,4233300
425400,4233300
425500,4233300
425600,4233300
425700,4233300
425800,4233300
425900,4233300
426000,4233300
426100,4233300
426200,4233300
422800,4233200
422900,4233200
423000,4233200
423100,4233200
423200,4233200
423300,4233200
423400,4233200
423500,4233200
424100,4233200
424200,4233200
424300,4233200
424400,4233200
424500,4233200
424600,4233200
424700,4233200
424800,4233200
424900,4233200
425000,4233200
425100,4233200
425200,4233200
425300,4233200
425400,4233200
425500,4233200
425600,4233200
425700,4233200
425800,4233200
425900,4233200
426000,4233200
426100,4233200
422700,4233100
422800,4233100
422900,4233100
423000,4233100
423100,4233100
423200,4233100
423300,4233100
423400,4233100
423500,4233100
423800,4233100
423900,4233100
424000,4233100
424100,4233100
424200,4233100
424300,4233100
424400,4233100
424500,4233100
424600,4233100
424700,4233100
424800,4233100
424900,4233100
425000,4233100
425100,4233100
425200,4233100
425300,4233100
425400,4233100
425500,4233100
425600,4233100
425700,4233100
425800,4233100
425900,4233100
426000,4233100
422600,4233000
422700,4233000
422800,4233000
422900,4233000
423000,4233000
423100,4233000
423200,4233000
423300,4233000
423400,4233000
423500,4233000
423600,4233000
423700,4233000
423800,4233000
423900,4233000
424000,4233000
424100,4233000
424200,4233000
424300,4233000
424400,4233000
424500,4233000
424600,4233000
424700,4233000
424800,4233000
424900,4233000
425000,4233000
425100,4233000
425200,4233000
425300,4233000
425400,4233000
425500,4233000
425800,4233000
425900,4233000
422300,4232900
422400,4232900
422500,4232900
422600,4232900
422700,4232900
422800,4232900
422900,4232900
423000,4232900
423100,4232900
423200,4232900
423300,4232900
423400,4232900
423500,4232900
423600,4232900
423700,4232900
423800,4232900
423900,4232900
424000,4232900
424100,4232900
424200,4232900
424300,4232900
424400,4232900
424500,4232900
424600,4232900
424700,4232900
424800,4232900
424900,4232900
425000,4232900
425100,4232900
425200,4232900
425300,4232900
425400,4232900
425500,4232900
425600,4232900
422400,4232800
422500,4232800
422600,4232800
422700,4232800
422800,4232800
422900,4232800
423000,4232800
423100,4232800
423200,4232800
423300,4232800
423400,4232800
423500,4232800
423600,4232800
423700,4232800
423800,4232800
423900,4232800
424000,4232800
424100,4232800
424200,4232800
424300,4232800
424400,4232800
424500,4232800
424600,4232800
424700,4232800
424800,4232800
424900,4232800
425000,4232800
425100,4232800
425200,4232800
425300,4232800
425400,4232800
425500,4232800
422300,4232700
422400,4232700
422500,4232700
422600,4232700
422700,4232700
422800,4232700
422900,4232700
423000,4232700
423100,4232700
423200,4232700
423300,4232700
423400,4232700
423500,4232700
423600,4232700
423700,4232700
423800,4232700
423900,4232700
424000,4232700
424100,4232700
424200,4232700
424300,4232700
424400,4232700
424500,4232700
424600,4232700
424700,4232700
424800,4232700
424900,4232700
425000,4232700
425100,4232700
425200,4232700
425300,4232700
425400,4232700
422400,4232600
422500,4232600
422600,4232600
422700,4232600
422800,4232600
422900,4232600
423000,4232600
423100,4232600
423200,4232600
423300,4232600
423400,4232600
423500,4232600
423600,4232600
423700,4232600
423800,4232600
423900,4232600
424000,4232600
424100,4232600
424200,4232600
424300,4232600
424400,4232600
424500,4232600
424600,4232600
424700,4232600
424800,4232600
424900,4232600
425000,4232600
425100,4232600
425200,4232600
425300,4232600
422400,4232500
422500,4232500
422600,4232500
422700,4232500
422800,4232500
422900,4232500
423000,4232500
423100,4232500
423200,4232500
423300,4232500
423400,4232500
423500,4232500
423600,4232500
423700,4232500
423800,4232500
423900,4232500
424000,4232500
424100,4232500
424200,4232500
424300,4232500
424400,4232500
424500,4232500
424600,4232500
424700,4232500
424800,4232500
424900,4232500
425000,4232500
425100,4232500
425200,4232500
425300,4232500
422400,4232400
422500,4232400
422600,4232400
422700,4232400
422800,4232400
422900,4232400
423000,4232400
423100,4232400
423200,4232400
423300,4232400
423400,4232400
423500,4232400
423600,4232400
423700,4232400
423800,4232400
423900,4232400
424000,4232400
424100,4232400
424200,4232400
424300,4232400
424400,4232400
424500,4232400
424600,4232400
424700,4232400
424800,4232400
422400,4232300
422500,4232300
422600,4232300
422700,4232300
422800,4232300
422900,4232300
423000,4232300
423100,4232300
423200,4232300
423300,4232300
423400,4232300
423500,4232300
423600,4232300
423700,4232300
423800,4232300
423900,4232300
424000,4232300
424100,4232300
424200,4232300
424300,4232300
424400,4232300
424500,4232300
424600,4232300
424700,4232300
424800,4232300
428100,4232300
422400,4232200
422500,4232200
422600,4232200
422700,4232200
422800,4232200
422900,4232200
423000,4232200
423100,4232200
423200,4232200
423300,4232200
423400,4232200
423500,4232200
423600,4232200
423700,4232200
423800,4232200
423900,4232200
424000,4232200
424100,4232200
424200,4232200
424300,4232200
424400,4232200
424500,4232200
424600,4232200
424700,4232200
427600,4232200
427700,4232200
427800,4232200
427900,4232200
428100,4232200
428300,4232200
428400,4232200
422400,4232100
422500,4232100
422600,4232100
422700,4232100
422800,4232100
422900,4232100
423000,4232100
423100,4232100
423200,4232100
423300,4232100
423400,4232100
423500,4232100
423600,4232100
423700,4232100
423800,4232100
423900,4232100
424000,4232100
424100,4232100
424200,4232100
424300,4232100
424400,4232100
424500,4232100
427600,4232100
428400,4232100
422500,4232000
422600,4232000
422700,4232000
422800,4232000
422900,4232000
423000,4232000
423100,4232000
423200,4232000
423300,4232000
423400,4232000
423500,4232000
423600,4232000
423700,4232000
423800,4232000
423900,4232000
424000,4232000
424100,4232000
424200,4232000
424300,4232000
424400,4232000
424500,4232000
427600,4232000
428400,4232000
428500,4232000
429000,4232000
422500,4231900
422600,4231900
422700,4231900
422800,4231900
422900,4231900
423000,4231900
423100,4231900
423200,4231900
423300,4231900
423400,4231900
423500,4231900
423600,4231900
423700,4231900
423800,4231900
423900,4231900
424000,4231900
424100,4231900
424200,4231900
424300,4231900
424400,4231900
424500,4231900
427700,4231900
427800,4231900
427900,4231900
428400,4231900
428500,4231900
428800,4231900
429100,4231900
422600,4231800
422700,4231800
422800,4231800
422900,4231800
423000,4231800
423100,4231800
423200,4231800
423300,4231800
423400,4231800
423500,4231800
423600,4231800
423700,4231800
423800,4231800
423900,4231800
424000,4231800
424100,4231800
424200,4231800
424300,4231800
424400,4231800
424500,4231800
427800,4231800
427900,4231800
428000,4231800
428400,4231800
428600,4231800
428700,4231800
422700,4231700
422800,4231700
422900,4231700
423000,4231700
423100,4231700
423200,4231700
423300,4231700
423400,4231700
423500,4231700
423600,4231700
423700,4231700
423800,4231700
423900,4231700
424000,4231700
424100,4231700
424200,4231700
424300,4231700
424400,4231700
424500,4231700
426000,4231700
426100,4231700
426200,4231700
426300,4231700
426400,4231700
426500,4231700
426600,4231700
427900,4231700
428000,4231700
428100,4231700
429200,4231700
429300,4231700
429400,4231700
429500,4231700
429600,4231700
423000,4231600
423100,4231600
423200,4231600
423300,4231600
423400,4231600
423500,4231600
423600,4231600
423700,4231600
423800,4231600
423900,4231600
424000,4231600
424100,4231600
424200,4231600
424300,4231600
424400,4231600
424500,4231600
424600,4231600
425900,4231600
426000,4231600
426100,4231600
426200,4231600
426300,4231600
426400,4231600
426500,4231600
426600,4231600
426700,4231600
426800,4231600
426900,4231600
427000,4231600
428000,4231600
428100,4231600
428200,4231600
429700,4231600
422300,4231500
422400,4231500
422600,4231500
423200,4231500
423300,4231500
423400,4231500
423500,4231500
423600,4231500
423700,4231500
423800,4231500
423900,4231500
424000,4231500
424100,4231500
424200,4231500
424300,4231500
424400,4231500
424500,4231500
424600,4231500
425800,4231500
425900,4231500
426000,4231500
426100,4231500
426200,4231500
426300,4231500
426400,4231500
426500,4231500
426600,4231500
426700,4231500
426800,4231500
426900,4231500
427000,4231500
427100,4231500
427200,4231500
427400,4231500
427500,4231500
427600,4231500
427700,4231500
427800,4231500
427900,4231500
428000,4231500
428100,4231500
428200,4231500
422100,4231400
422200,4231400
422300,4231400
422400,4231400
422500,4231400
422600,4231400
422700,4231400
422800,4231400
422900,4231400
423000,4231400
423100,4231400
423200,4231400
423300,4231400
423400,4231400
423500,4231400
423600,4231400
423700,4231400
423800,4231400
423900,4231400
424000,4231400
424100,4231400
424200,4231400
424300,4231400
424400,4231400
424500,4231400
424600,4231400
424700,4231400
424800,4231400
424900,4231400
425000,4231400
425800,4231400
425900,4231400
426000,4231400
426100,4231400
426200,4231400
426300,4231400
426400,4231400
426500,4231400
426600,4231400
426700,4231400
426800,4231400
426900,4231400
427000,4231400
427100,4231400
427200,4231400
427300,4231400
427400,4231400
427500,4231400
427600,4231400
427700,4231400
427800,4231400
427900,4231400
428000,4231400
428100,4231400
428200,4231400
429600,4231400
429700,4231400
421900,4231300
422000,4231300
422100,4231300
422200,4231300
422300,4231300
422400,4231300
422500,4231300
422600,4231300
422700,4231300
422800,4231300
422900,4231300
423000,4231300
423100,4231300
423200,4231300
423300,4231300
423400,4231300
423500,4231300
423600,4231300
423700,4231300
423800,4231300
423900,4231300
424000,4231300
424100,4231300
424200,4231300
424300,4231300
424400,4231300
424500,4231300
424600,4231300
424700,4231300
424800,4231300
424900,4231300
425000,4231300
425100,4231300
425200,4231300
425700,4231300
425800,4231300
425900,4231300
426000,4231300
426100,4231300
426200,4231300
426300,4231300
426400,4231300
426500,4231300
426600,4231300
426700,4231300
426800,4231300
426900,4231300
427000,4231300
427100,4231300
427200,4231300
427300,4231300
427400,4231300
427500,4231300
427600,4231300
427700,4231300
427800,4231300
427900,4231300
428000,4231300
428100,4231300
428200,4231300
421900,4231200
422000,4231200
422100,4231200
422200,4231200
422300,4231200
422400,4231200
422500,4231200
422600,4231200
422700,4231200
422800,4231200
422900,4231200
423000,4231200
423100,4231200
423200,4231200
423300,4231200
423400,4231200
423500,4231200
423600,4231200
423700,4231200
423800,4231200
423900,4231200
424000,4231200
424100,4231200
424200,4231200
424300,4231200
424400,4231200
424500,4231200
424600,4231200
424700,4231200
424800,4231200
424900,4231200
425000,4231200
425100,4231200
425200,4231200
425300,4231200
425600,4231200
425700,4231200
425800,4231200
425900,4231200
426000,4231200
426100,4231200
426200,4231200
426300,4231200
426400,4231200
426500,4231200
426600,4231200
426700,4231200
426800,4231200
426900,4231200
427000,4231200
427100,4231200
427200,4231200
427300,4231200
427400,4231200
427500,4231200
427600,4231200
427700,4231200
427800,4231200
427900,4231200
428000,4231200
428100,4231200
